street_fi,street_sv,lono,hino
Ahjolankatu,,2,34
Ainikinkuja,,2,6
Ainikinpolku,,1,9
Akselinpolku,,1,9
Antreantie,,4,23
Apilakatu,,2,27
Aseveljentie,,1,25
Borgintie,,3,84
Eemelinpolku,,2,23
Ersalonkatu,,2,10
Hallakatu,,2,11
Hiihtomajantie,,3,109
Hjalmarinkatu,,1,24
Huhtimonkatu,,1,26
Huurrekuja,,4,24
Hyppyritie,,7,11
Ilomäentie,,4,51
Istuinkivi,,1,3
Joosepinkuja,,1,8
Joukolankatu,,1,14
Jussilantie,,2,46
Jänönkuja,,3,13
Kalhutie,,2,10
Kallenpolku,,2,
Kantakatu,,2,6
Karankatu,,9,23
Karantie,,71,
Karilantie,,1,8
Kaskikaarre,,3,11
Kaskikuja,,1,5
Kaskipolku,,1,5
Kaskitie,,1,11
Kaukolankatu,,1,32
Kaunismäentie,,1,18
Kielotie,,1,15
Kiertotie,,3,
Kilinkulmankuja,,1,14
Kinturinkuja,,2,4
Kinturintie,,1,23
Kirjauksentie,,2,8
Kokonkatu,,2,43
Kontiontie,,2,100
Koukkutie,,1,17
Kumelantie,,3,10
Kuulojankatu,,1,
Kyllikinpolku,,1,23
Laakatie,,1,26
Lahdentie,,715,809
Lapinkatu,,4,44
Laukkasenkuja,,7,
Lehtiniityntie,,7,29
Lehtola,,18,
Lemmenmäentie,,1,31
Liselundintie,,9,
Loimutie,,3,28
Luodetie,,1,19
Lylytie,,3,23
Länsitie,,2,50
Majamäentie,,24,110
Marjatanpolku,,1,35
Mesikatu,,4,8
Metsäpirtintie,,3,45
Mielikinkuja,,1,9
Mielikinpiha,,1,9
Mielikinpolku,,1,18
Murtoperäntie,,9,79
Neidonkuja,,1,6
Noskuantie,,16,
Notkotie,,3,16
Nurmelantie,,1,63
Näsitie,,1,3
Näätäkatu,,1,8
Olastie,,1,10
Oravankatu,,1,27
Otonpolku,,1,3
Paavolantie,,3,26
Pakkaspolku,,2,
Papupolku,,3,5
Pekkalantie,,1,20
Peltojukantie,,50,
Perjalantie,,3,8
Peräläntie,,1,36
Petsamonkatu,,1,96
Petterinkuja,,3,
Peuranpolku,,1,36
Piilipuisto,,,
Pohjoinen Rautatienkatu,,66,
Pohjolankatu,,4,21
Polvikatu,,1,10
Poste Restante,,,
Purolantie,,6,18
Pyysalontie,,1,
Pyytie,,2,16
Päistärpolku,,1,9
Päivöläntie,,1,42
Pörhöläntie,,2,30
Rahikkalantie,,3,15
Rahtitie,,33,
Ratamotie,,1,8
Reijolankatu,,1,10
Riihivainiontie,,5,86
Riihiviidantie,,4,293
Risteyskatu,,12,41
Ruotsinkatu,,3,46
Räiskylänkatu,,3,17
Saukonkatu,,3,12
Saviahonkatu,,3,10
Siirintie,,1,
Silakkamäentie,,5,412
Sillantaantie,,1,17
Sipusaarentie,,1,96
Sirppitie,,2,29
Sivakkatie,,1,17
Sompatie,,19,28
Suksitie,,5,9
Suojalantie,,1,28
Sylviankuja,,1,12
Syrjäläntie,,1,20
Syrjäntie,,1,141
Säiniönkuja,,1,6
Tellervonpolku,,1,15
Tiilikatu,,2,4
Tuottolantie,,10,
Tuulikinpolku,,1,17
Tyyneläntie,,1,11
Untolantie,,3,24
Uramontie,,27,82
V. O. Mäkisen Katu,,1,16
Vanamotie,,3,
Vanhainkodintie,,6,
Vasapolku,,1,17
Vienolankatu,,3,11
Viertolantie,,2,26
Viitasentie,,45,
Viskarintie,,5,79
Vuokkotie,,2,16
