street_fi,street_sv,lono,hino
Antinkuja,,1,6
Aulangon Luonnonhoitoalue,,,
Aulangon Puistometsä,,,
Aulangonkuja,,1,3
Aulangontie,,34,93
Fanerikuja,,1,
Gottlundinkuja,,1,
Harjukatu,,1,9
Hauhonkatu,,1,9
Hauhonkuja,,1,
Kaarlonkatu,,52,
Kankaistenkatu,,1,38
Karlbergintie,,5,25
Katajistontie,,1,
Kotkankatu,,48,72
Luhtialankatu,,2,30
Mantereenkatu,,2,
Maunulankatu,,1,42
Pekolankatu,,1,93
Pihlajakatu,,7,32
Rahkoilankatu,,1,49
Rajalankatu,,3,24
Rautasillantie,,3,
Rautatienkatu,,54,66
Ritvalankatu,,3,20
Ruutikellarintie,,55,74
Sairionkatu,,1,51
Sairionrannankatu,,1,25
Salomaankatu,,1,45
Tehtaankatu,,1,
Turkistie,,1,11
Viertokatu,,13,76
Väinöntie,,11,
