street_fi,street_sv,lono,hino
Arkiniitynportti,Arkniittyporten,1,3
Arkiniityntie,Arkniittyvägen,4,12
Bahlbo,,,
Brobackantie,Brobackavägen,1,47
Burmanintie,Burmansvägen,1,14
Erä-Mattilan Tie,Erä-Mattilavägen,9,18
Hakjärvenranta,Hackjärvsstranden,2,21
Hakjärventie,Hackjärvsvägen,1,13
Hallavantorpantie,Gråstorpsvägen,1,16
Hankalahdentie,Hanglaxvägen,1,73
Hankalahti,,1,9
Haukkalammentie,Haukkalampivägen,1,49
Haukkaranta,,5,16
Hauklammenranta,Hauklampistranden,4,10
Heinästie,Heinäsvägen,1,19
Hemvik Nuuksio,,,
Herrbackantie,Herrbackavägen,2,
Histantie,Histavägen,1,
Kaitakorventie,Kaitakorpivägen,1,20
Kakkostie,Tvåan,3,14
Kattilajärventie,Kattilajärvivägen,1,24
Kattilantie,Kattilavägen,2,58
Kettuniementie,,10,
Kivilammentie,Kivilampivägen,1,7
Koivula,,,
Kolmirannantie,Kolmirantavägen,5,39
Kolmperänkuja,Kolmpersgränden,1,10
Kolmperänrinne,Kolmpersbranten,3,12
Kolmperäntie,Kolmpersvägen,1,39
Konungs,,,
Kulmakorventie,Vinkelkärrsvägen,1,11
Kuusikodinmäki,Kuusikotibacken,4,
Käkiniitty,,3,9
Laitamaanranta,Laitamaastranden,18,
Leppämäentie,Albackavägen,2,23
Maljapolku,Skålstigen,,
Mariabergintie,Mariabergsvägen,,
Maulantie,Maulavägen,1,21
Meerlammentie,Märlamsvägen,6,30
Mustakallio,Svartberget,4,11
Mustanpurontie,Svartbäcksvägen,1,31
Myllypadontie,Kvarndammsvägen,3,12
Myllärintie,Mjölnarvägen,1,33
Myrskymäentie,Stormbackavägen,1,18
Mäkipuronkuja,Mäkipurogränden,1,8
Notkoniityntie,Snoängsvägen,4,
Nupurin Alppitie,Nupurböle Alpvägen,1,7
Nupurinjärventie,Nupurträskvägen,8,10
Nupurinkallionkuja,Nupurbergsgränden,1,8
Nupurinkalliontie,Nupurbergsvägen,1,47
Nupurinkartanontie,Nupurgårdsvägen,3,
Nupurinrinne,Nupurbranten,1,15
Nupurintie,Nupurbölevägen,4,74
Nuuksionkuja,Nouxgränden,1,
Nuuksionpää,Nouxändan,1,9
Nuuksiontie,Nouxvägen,1,116
Ottelukuja,Matchgränden,1,9
Peltolanahde,Peltolabacken,2,4
Peltoranta,Åkerstranden,5,17
Poutlahdentie,Poutlaxvägen,4,14
Purontaka,Bäckkröken,1,10
Pääskyniemi,,3,5
Rajarintinmetsä,Rågrindsskogen,7,11
Rajarintintie,Rågrindsvägen,3,10
Rauhamäenkuja,Fredsbackagränden,1,12
Rintinkaari,Grindbågen,1,12
Rintinrinne,Grindbranten,2,8
Ruuhijärventie,Ruuhijärvivägen,1,49
Sahaojantie,Sågbäcksvägen,1,8
Saukonnorontie,Saukonnorovägen,4,9
Siltaniitynlaita,Broängskanten,4,13
Sola,Passet,2,8
Solvallanrinne,Solvallabranten,1,6
Solvikintie,Solvikvägen,1,54
Soopakantie,Sågbackavägen,6,12
Takala,,,
Tervaniementie,Tervaniemivägen,1,5
Toivalankuja,,2,6
Tytärkuja,Dottergränden,1,8
Vanhatie,Gamlavägen,1,12
Veikkaustie,Tippningsvägen,1,38
Vinoristintie,Krysset,3,19
Voitontie,Vinstvägen,3,20
Vuohilammentie,Vuohilampivägen,4,47
Ykköstie,Ettan,1,22
Ämmänkallio,,1,3
Ämmänkalliontie,Ämmänkalliovägen,1,10
Ämmässuonkuja,Käringmossgränden,1,4
Ämmässuontie,Käringmossvägen,8,
