street_fi,street_sv,lono,hino
Antikkalantie,,90,223
Harjuntie,,23,270
Harjutie,,,
Hevosseläntie,,8,144
Huhtijärventie,,6,126
Jukanpellontie,,42,70
Kemmeenmäentie,,10,60
Kortesalmi,,,
Kotajärventie,,36,206
Kotalahdentie,,17,878
Kotamäentie,,95,349
Kuivataipaleentie,,849,
Kukkoniementie,,62,100
Kumpulahdentie,,4,672
Käänneniementie,,37,177
Lahnasensalontie,,154,
Laitilanniementie,,10,973
Lamminaho,,,
Lammintauksentie,,46,149
Lammintaus,,,
Lehmirannantie,,87,103
Lehtorannantie,,103,189
Levärannantie,,109,285
Matoniementie,,53,
Niittylammentie,,22,
Ollinsalmentie,,57,281
Palokankaantie,,13,55
Pönkälahdentie,,338,338
Rengontie,,426,973
Ruohoniemi,,,
Savelantie,,21,103
Sorvalahdentie,,30,50
Suottalahdentie,,32,345
Suottaniementie,,126,500
Tiiholanmäentie,,2,154
Tiiholanmäki,,,
Unimäentie,,220,410
Valkeavedentie,,146,186
Viitostie,,2315,2705
Vuorenmäentie,,180,
Ylävedentie,,139,295
