street_fi,street_sv,lono,hino
Aholantie,,41,2001
Ala-Eskolantie,,1,7
Armaantie,,1,35
Hauskalantie,,2,75
Hevossuontie,,8,141
Hillolantie,,8,81
Järvistentie,,9,220
Kalliorinteentie,,6,8
Kallioslahdentie,,3,64
Karjasillantie,,12,30
Karstintie,,55,85
Kesärannan Ylätie,,29,109
Kilpikalliontie,,3,7
Koirakalliontie,,2,
Koivusalmentie,,1,19
Korkeentie,,451,803
Kukkusmäenkuja,,6,12
Kukkusmäentie,,1,74
Lassinjoentie,,33,
Liinasuontie,,109,
Lomarannantie,,11,39
Marinojantie,,10,176
Matkossaarentie,,18,24
Metsä-Leikkolantie,,103,
Mäntyläntie,,10,32
Nihtiläntie,,1,
Oijalantie,,3,46
Orispohjantie,,8,54
Palomäentie,,101,
Pilkantie,,6,22
Pokantie,,2,159
Pärnämäentie,,660,913
Ruuhijärventie,,428,1003
Ruuhitie,,36,54
Salakkaniementie,,6,172
Supintie,,250,260
Suuteenpellontie,,19,41
Talasrannantie,,5,
Terhontie,,43,540
Toivolan Rantatie,,19,157
Tyyneläntie,,59,
Uimarannantie,,21,37
Väiskintie,,3,7
Äijämännyntie,,77,
