street_fi,street_sv,lono,hino
Ahonperäntie,,164,320
Alatie,,3,5
Arolantie,,2,40
Automiestentie,,1,21
Haisunperäntie,,15,
Hakatie,,2,5
Hakolantie,,61,
Hallintotie,,2,11
Harjutie,,2,12
Hautalankankaantie,,37,45
Heininevantie,,21,39
Heiniojantie,,20,55
Hiissarinkuja,,3,8
Hiissarintie,,2,9
Hirviniementie,,11,25
Hyvärintie,,3,17
Härmäntie,,1,7
Isonkankaantie,,,
Kahlottimentie,,1,13
Kakaravaarantie,,4,21
Kankaalanperäntie,,8,126
Kantolantie,,16,28
Kaskitie,,2,8
Keräsentie,,1,13
Kestilänraitti,,1,15
Kestiläntie,,645,3305
Koivunevantie,,,
Kontiokankaantie,,365,383
Korkianmutkantie,,3,203
Korvenkankaantie,,42,49
Koskenkankaantie,,12,637
Koskitie,,3,24
Koukkarintie,,9,11
Kytöläntie,,7,39
Kytötie,,2,6
Kärkelänperäntie,,20,502
Lahdenlammentie,,3,10
Lammashaantie,,4,6
Lammaskankaantie,,70,221
Lammintie,,5,47
Latolantie,,14,68
Lavapolku,,1,4
Lemmenpolku,,5,9
Lepolantie,,1,6
Leppäpolku,,2,4
Lievoperäntie,,37,138
Maksinharjuntie,,28,38
Maksintie,,11,25
Mankolantie,,13,21
Mannilantie,,9,11
Mattilanperäntie,,31,108
Mertanivantie,,172,200
Myllykoskentie,,19,120
Myllyläntie,,11,800
Möykkyperäntie,,98,581
Nevajärventie,,70,76
Niemeläntie,,9,17
Nikkarintie,,1,3
Niskantie,,56,68
Näälingäntie,,100,150
Ohenojantie,,9,236
Ojantie,,12,30
Pajatie,,1,11
Palokankaantie,,13,45
Pehkolantie,,2,8
Pekkalantie,,17,57
Peltotie,,3,10
Pietonkankaantie,,14,74
Pietontie,,90,907
Pihkalantie,,1430,1858
Poste Restante,,,
Purontie,,3,25
Pyhännäntie,,20,1660
Pöljänlehdontie,,47,
Pönttökankaantie,,73,
Raatosaarentie,,22,417
Rankantie,,11,
Ranta-Mattilan Tie,,19,35
Rantatie,,4,17
Rasinperäntie,,16,576
Rivintie,,18,
Saarentie,,5,100
Saranpääntie,,7,93
Satamatie,,,
Seurantie,,6,11
Siirtolanperäntie,,42,64
Siirtolantie,,26,
Silkkiläntie,,40,60
Silkosentie,,6,110
Soinintie,,88,215
Suojalantie,,15,
Syrjätie,,2,
Säkkisentie,,286,306
Taipaleentie,,1,36
Takalontie,,18,
Temmestie,,51,1571
Terveystie,,3,
Tiinanmäki,,1,10
Toivolantie,,17,117
Tukalantie,,24,108
Turppasentie,,1,
Turvakkokankaantie,,50,
Tuulialantie,,100,
Uljuantie,,621,1393
Uutelantie,,8,24
Vaalantie,,11,1127
Varestie,,46,56
Vehkamaantie,,15,26
Veneojantie,,4,40
Viertotie,,1,3
Viljatie,,1,8
Vuolijoentie,,29,2043
Välimäentie,,1,10
Yli-Kariojan Tie,,50,
Yritystie,,1,13
