street_fi,street_sv,lono,hino
Abrasinmäentie,Abrasbackavägen,3,9
Ahjotie,Ässjevägen,2,15
Ahmatie,Järvvägen,2,6
Alasintie,Städvägen,2,
Amandantie,Amandavägen,1,11
Antbackantie,Antbackavägen,3,5
Apotintie,Abbotsvägen,1,5
Asemankaari,Stationsbågen,1,12
Asemankulma,Stationshörnet,2,
Asematie,Stationsvägen,1,7
Asentajanrinne,Montörsbrinken,2,7
Asentajantie,Montörsvägen,2,4
Avokalliontie,Kalbergsvägen,2,19
Axbodantie,Axbodavägen,8,36
Bergträskinpolku,Bergträskstigen,18,24
Bergvikintie,Bergvikvägen,57,86
Bisarintie,Bisarvägen,4,24
Brudbergintie,Brudbergsvägen,14,69
Buraksentie,Burasvägen,11,120
Dalkullankuja,Dalkullagränden,1,11
Dalkullantie,Dalkullavägen,37,195
Eerikinkallio,Eriksberget,1,6
Eerikintörmä,Eriksbrinken,2,4
Emännäntie,Värdinnevägen,1,24
Enberginkuja,Enbergsgränden,15,
Ervastintie,Ervastvägen,1,3
Fagerkullantie,Fagerkullavägen,4,18
Gesterbynkaari,Gesterbybågen,3,12
Gesterbyntie,Gesterbyvägen,41,465
Granbackankuja,Granbackagränden,4,12
Granbackantie,Granbackavägen,16,106
Grandalantie,Grandalavägen,2,6
Grönbackantie,Grönbackavägen,3,29
Haavitie,Håvvägen,4,8
Hagnäsintie,Hagnäsvägen,7,21
Hampaksentie,Hampasvägen,6,65
Harakantie,Skatvägen,4,14
Hassellundintie,Hassellundsvägen,23,65
Haukankäyrä,Höksvängen,1,13
Heikkilänpolku,Hindersbystigen,4,12
Heikkiläntie,Hindersbyvägen,2,13
Heikkiläntori,Hindersbytorg,1,5
Hemgårdintie,Hemgårdsvägen,76,98
Hietapellontie,Sandåkersvägen,1,7
Hirvitie,Älgvägen,1,36
Humaljärventie,Humaljärvivägen,5,54
Humalkallio,Hummelberget,4,24
Humalkuja,Hummelgränden,2,
Humalrinne,Hummelbrinken,1,12
Hummelrödslanintie,Hummelrödslansvägen,5,48
Ingelsintie,Ingelsvägen,21,222
Insinöörintie,Ingenjörsvägen,2,12
Isonsuontie,Stormossavägen,13,35
Isontammentie,Storeksvägen,3,94
Isännäntie,Husbondsvägen,1,15
Jatatie,Nätradsvägen,9,42
Jeppaksenhaka,Jeppashagen,16,52
Jeppaksentie,Jeppasvägen,30,
Jousirinne,Bågbrinken,1,5
Jousitie,Bågvägen,1,67
Jussaksentie,Jussasvägen,9,71
Jänistie,Harvägen,1,10
Jättiläisenkaari,Jättebågen,1,4
Jönsinpolku,Jönsstigen,,
Kaislakuja,Vassgränden,5,7
Kaksoskuja,Tvillingsgränden,1,5
Kaksosmäki,Tvillingsbacken,1,24
Kaksosvuorentie,Tvillingbergsvägen,1,23
Kalliokuja,Berggränden,1,15
Kanervapolku,Ljungstigen,8,16
Kanervatie,Ljungvägen,11,61
Kappalaisenpolku,,7,
Kappelintie,Kapellvägen,2,6
Karhunhammas,Björntanden,2,6
Karhunkierros,Björngången,1,9
Karhunkorva,Björnörat,1,12
Karhunpesä,Björnidet,1,9
Karhutie,Björnvägen,1,30
Karlbergintie,Karlbergsvägen,5,217
Keijukaistentie,Älvvägen,1,9
Keinumäentie,Gungbackavägen,4,22
Kettutie,Rävvägen,1,24
Kiiltomadonkuja,Lysmaskgränden,1,12
Kirkkotallintie,Kyrkstallsvägen,1,6
Kirkkotie,Kyrkovägen,11,125
Kirkkotori,Kyrkotorget,1,3
Kivirinne,Stenbrinken,1,8
Kivisillantie,Stenbrovägen,3,37
Knuutinlaakso,Knutsdalen,1,15
Knuutinmäki,Knutsbacken,2,37
Knuutintie,Knutsvägen,1,7
Kohokuja,Flötgränden,2,26
Kohopolku,Flötstigen,1,7
Koivuhaka,Björkhagen,2,31
Koivuniementie,Björknäsvägen,46,83
Kotiniitynrinne,Hemängsbrinken,1,13
Kotiniityntie,Hemängsvägen,1,20
Kotitontunkuja,Hustomtegränden,1,20
Koulupolku,Skolstigen,1,
Kruunuhaankuja,Kronohagsgränden,1,6
Kuninkaantie,Kungsvägen,1,22
Kuukumpu,Månbacken,7,17
Kuusalanpolku,Kusasstigen,1,3
Kuusalantie,Kusasvägen,1,34
Kylänraitti,Bystråket,8,53
Kyrkvallanrinne,Kyrkvallabrinken,2,26
Kyrkvallantie,Kyrkvallavägen,1,32
Kärrytie,Kärrvägen,1,3
Laajakallionkaari,Bredbergsbågen,2,13
Laajakallionlaki,Bredbergstoppen,2,6
Laajakalliontausta,Bredbergsfonden,2,2
Laajakalliontie,Bredbergsvägen,4,
Laaksokuja,Dalgränd,3,5
Leandersinkuja,Leandersgränden,15,39
Leikkimäki,Lekbacken,1,3
Lekkerikallio,Läckelberget,5,15
Leppäpurontie,Albäcksvägen,15,40
Leppäsuonkuja,Alkärrsgränden,3,11
Leppäsuontie,Alkärrsvägen,19,150
Limnellin Aukio,Limnells Plats,,
Limnellinpiha,Limnells Gård,1,9
Lindalintie,Lindalsvägen,2,27
Lodänginpolku,Lodängsstigen,8,18
Lukkarinkuja,Klockargränd,1,
Lukkarinmäki,Klockarbacken,1,3
Lumikinkuja,Snövitsgränden,1,9
Luostarinportti,Klosterporten,1,5
Lustbackankaarre,Lustbackasvängen,11,41
Lustbackanpolku,Lustbackastigen,25,
Lustbackantie,Lustbackavägen,2,119
Länsilenkki,Västerlänken,1,38
Länsipiha,Västerbacken,1,18
Makasiinitie,Magasinvägen,1,
Malmströmintie,Malmströmsvägen,3,28
Mariefredintie,Mariefredsvägen,5,67
Menninkäisenkuja,Vättegränden,2,8
Menninkäisenrinne,Vättebrinken,5,7
Mesikämmen,Honungstassen,1,7
Metsälähteentie,Skogskällsvägen,4,44
Metsämäenkuja,Skogbergsgränden,1,3
Metsänneidontie,Skogsjungfruvägen,1,18
Muhuntie,Moonvägen,,
Munkinkuja,Munkgränden,1,8
Munkinmäentie,Munkkullavägen,1,29
Muorinpiha,Mormorsbacken,1,8
Myllyharju,Kvarnåsen,14,77
Myllykallio,Kvarnberget,13,33
Myllykuja,Kvarngränden,7,43
Myllykyläntie,Kvarnbyvägen,12,262
Myllylammentie,Kvarnträskvägen,4,59
Myllynkiventie,Kvarnstensvägen,5,49
Mäntykuja,Tallgränden,2,10
Mäntypolku,Tallstigen,1,8
Mäyrätie,Grävlingsvägen,48,70
Nahkurinpiha,Garvargården,1,28
Napakelkantie,Slängkälkevägen,5,70
Neidonkaari,Jungfrusvängen,3,39
Neidonkalliontie,Jungfrubergsvägen,1,27
Neidonkuja,Jungfrugränden,1,6
Neidonpolku,Jungfrustigen,1,7
Neidonpuistonkuja,Jungfruparksgränden,1,3
Neidonpuistontie,Jungfruparksvägen,2,10
Norrbontie,Norrbovägen,6,36
Nummikuja,Slättstigen,,
Nummitie,Slättvägen,1,19
Nybronpiha,Nybrobacken,1,24
Näsentie,Näsevägen,2,148
Onnenpolku,Lyckostigen,4,26
Oravatie,Ekorrvägen,1,12
Pappilanmäki,Prästgårdsbacken,1,11
Pappilantie,Prästgårdsvägen,1,11
Pedersinkuja,Pedersgränden,20,30
Peikonkuja,Trollgränden,1,10
Peikonranta,Trollstranden,5,22
Peikontie,Trollvägen,65,142
Pellavarinne,Linbrinken,2,5
Piippolanpolku,Piippolastigen,1,8
Piippolanrinne,Piippolabrinken,1,3
Pikkupolku,Lillstigen,1,
Pitkäkalliontie,Långbergsvägen,1,13
Pitäjäntuvanpolku,Sockenstugustigen,2,
Pohjoispiha,Norrbacken,2,22
Polatie,Dobbervägen,1,19
Postiljoonintie,Postiljonsvägen,32,92
Puistokalliontie,Parkbergsvägen,1,9
Pulkuksentie,Pulkusvägen,52,136
Puna-Ahonkuja,Rödsvedsgränden,8,39
Puna-Ahonraitti,Rödsvedsstråket,7,31
Puna-Ahonrinne,Rödsvedsbrinken,5,31
Puna-Ahontie,Rödsvedsvägen,2,90
Punahilkankuja,Rödluvegränden,1,5
Punakanjoni,Rödkanjonen,17,39
Purokummuntie,Åbackavägen,1,3
Puropellontie,Bäckåkersvägen,10,
Purotie,Åvägen,1,6
Pähkinätie,Hasselvägen,11,41
Pääskyrinne,Svalbrinken,2,9
Pääskytie,Svalvägen,3,6
Rajakuja,Rågränden,3,
Rajakummuntie,Råkullavägen,1,
Rajanotkontie,Rådalsvägen,1,8
Ratapolku,Banstigen,6,35
Ratatie,Banvägen,3,87
Ravalsinpolku,Ravalsstigen,1,11
Ravalsintie,Ravalsvägen,2,19
Renginpiha,Drängbacken,1,22
Riihikumpu,Riebacken,4,20
Riihitie,Rievägen,1,27
Ruususentie,Törnrosavägen,1,8
