street_fi,street_sv,lono,hino
Ali-Yrköntie,,17,20
Haapasojantie,,59,95
Heinähuhdantie,,6,151
Helsingintie,,783,1461
Hossintie,,2,84
Hovimäentie,,6,100
Hurttikuja,,52,60
Härkjoentie,,8,257
Ihamäentie,,584,865
Jannennokka,,,
Karheniementie,,5,64
Karhunkorventie,,527,846
Karttamontie,,7,471
Keskitalontie,,31,76
Kiperänkulmantie,,20,331
Koivulankulmantie,,22,313
Kurkkulantie,,4,55
Kuumakalliontie,,45,111
Kuuselankulmantie,,21,
Lepänsangantie,,28,290
Luhtarannantie,,8,
Lystiläntie,,5,87
Maitotie,,5,
Männisniituntie,,109,
Mäntynummentie,,19,41
Palikaistentie,,67,180
Poikkipuoliaisentie,,54,106
Pommitie,,48,92
Puutarhatie,,6,85
Ruovistontie,,12,411
Savolaisentie,,47,72
Siikjärventie,,25,753
Syöperintie,,11,21
Uuden-Kaskistontie,,417,519
Valkjärventie,,57,
Vanhalanranta,,10,88
Vatajanpääntie,,22,130
Virkaanmäentie,,17,75
