street_fi,street_sv,lono,hino
Angervonkatu,,12,
Haapapolku,,1,5
Horsmankatu,,1,19
Kanervankatu,,3,26
Kangasvuokontie,,1,23
Katajatie,,2,14
Kämmekänkatu,,1,25
Lehmuspolku,,4,
Lehtokuja,,2,16
Leppätie,,1,25
Mertajärventie,,1,20
Metsolantie,,1,43
Metsätie,,2,13
Myllypuronkatu,,1,8
Närepolku,,4,6
Näretie,,4,6
Petäjäpolku,,3,9
Pihakoivuntie,,4,22
Poppelitie,,5,24
Raitatie,,3,21
Ronkasentie,,1,24
Tuomentie,,1,19
Vanamonkatu,,1,34
Visakuja,,2,11
Viuhonmäentie,,2,17
Vuokonkatu,,1,23
