street_fi,street_sv,lono,hino
Honkatie,Furuvägen,1,4
Jalavatie,Almvägen,1,15
Kallioportaankatu,Bergtrappsgatan,1,16
Kuusitie,Granvägen,2,18
Lehtikuusentie,Lärkträdsvägen,1,6
Lääkärinkatu,Läkaregatan,1,
Maakuja,Landgränden,3,8
Mannerheimintie,Mannerheimvägen,71,158
Mäntytie,Tallvägen,1,27
Paciuksenkaari,Paciussvängen,1,29
Paciuksenkatu,Paciusgatan,7,29
Paciuksenkuja,Paciusgränden,1,12
Pihlajatie,Rönnvägen,1,52
Sireenikatu,Syrengatan,2,11
Topeliuksenkatu,Topeliusgatan,34,36
Tukholmankatu,Stockholmsgatan,1,23
Valpurintie,Valborgsvägen,1,14
Vanha Meilahti,Gamla Mejlans,2,
Vesikuja,Vattengränden,2,9
