street_fi,street_sv,lono,hino
Aavarannantie,Aavarandavägen,25,29
Barråsintie,Barråsvägen,4,123
Björkdalinkuja,Björkdalsgränden,1,9
Björkdalintie,Björkdalsvägen,1,31
Forsgårdintie,Forsgårdsvägen,9,25
Fribacka,,12,31
Färmontie,Färmovägen,3,18
Hanhilahdenpolku,Hanhilahtistigen,5,20
Hanhilahdentie,Hanhilahtivägen,18,85
Herrlantie,Herrlavägen,2,233
Kauhalantie,Kauhalavägen,4,216
Keihäskuja,Spjutgränden,7,15
Kiseleffin Puistotie,Kiseleffsallen,2,65
Lapinkyläntie,Lappbölevägen,714,1062
Leivosbölentie,Leivosbölevägen,32,61
Marjaraitti,Bärstråket,4,36
Myllypellonkuja,Kvarnåkersgränden,7,17
Myllypellontie,Kvarnåkersvägen,12,90
Myllypelto,Kvarnåkern,,
Nappulankuja,Nappulagränden,1,7
Oitmäki,Oitbacka,,
Onnimäentie,Onnimäkivägen,10,25
Onnimäki,,,
Peltopolku,Åkerstigen,20,146
Pykel,,,
Rajatie,Råvägen,2,50
Rauhalantie,Rauhalavägen,241,284
Råbackanraja,Råbackarån,,
Råbackantie,Råbackavägen,9,96
Savipellontie,Leråkersvägen,1,21
Uusiniitty,Nyängen,,
Vallbäckintie,Vallbäcksvägen,10,20
Vaskolantie,Vaskolavägen,1,25
Veräjätie,Grindvägen,49,65
Vitträskinranta,Vitträsksstrand,1,4
Vitträskintie,Vitträskvägen,102,
Westerkullantie,Westerkullavägen,57,202
Österbyntie,Österbyvägen,469,748
