street_fi,street_sv,lono,hino
Alankojantie,,2,14
Haavikonkuja,,2,6
Honkalankatu,,1,9
Junnilantie,,1,10
Kalliorinteenkuja,,2,6
Kalustekatu,,1,7
Ketoneilikkarinne,,1,6
Kirvesmiehenkuja,,2,4
Korinpunojankatu,,1,
Kotilammenkuja,,3,9
Kuninkaanväylä,,4,37
Kuninkojankaari,,1,9
Kuninkojantie,,122,149
Kuusimäentie,,3,5
Käpymäentie,,3,5
Lehtolankuja,,1,4
Liljakuja,,3,12
Mahlamäentie,,1,8
Makslantie,,7,41
Pajakatu,,1,12
Puskalankuja,,16,
Raikontie,,36,
Ruoksvuorenkatu,,5,13
Ruoksvuorenkuja,,1,10
Ruusumäentie,,15,
Sainiontie,,2,4
Saunamäentie,,3,10
Taimikuja,,2,32
Tammimäenkatu,,2,10
Tammimäenkuja,,,
Ukonhatturinne,,1,10
Vahdontie,,45,
Vuorelankatu,,3,10
Vuorikuja,,3,
Vuoritie,,3,6
Välivuorentie,,2,6
