street_fi,street_sv,lono,hino
Haapalinnantie,,1,40
Hakantie,,3,153
Honkalantie,,21,23
Huhdintie,,11,803
Huhtakuja,,2,54
Huhtasmäenkuja,,22,25
Huvilatie,,55,
Häntäläntie,,50,150
Isonniityntie,,9,91
Juornaankyläntie,,150,410
Kapumäenkuja,,3,6
Kassilantie,,9,210
Keipinkuja,,4,50
Koivistontie,,1,61
Koukjärventie,,42,231
Kuusistonpääntie,,4,25
Lakeissuontie,,5,328
Lankhaantie,,9,43
Linnussuontie,,2,202
Lippuleuantie,,20,120
Metsäkulmantie,,26,202
Mustasillantie,,169,196
Myrskyläntie,,991,1434
Nuottarannantie,,5,129
Ojalantie,,20,72
Porvoontie,,1031,
Praskintie,,19,35
Puotilantie,,3,100
Purolantie,,3,37
Pusantie,,6,279
Rantapellonkuja,,3,8
Rentukkakuja,,31,37
Salmelantie,,65,134
Salojärventie,,20,84
Sikiläntie,Siggbölevägen,4,906
Suntintie,,60,80
Takametsäntie,,24,523
Toivolankuja,,3,72
Toivolantie,,3,5
