street_fi,street_sv,lono,hino
Båtvikintie,Båtviksvägen,5,30
Bötsön,,,
Hemmingintie,Hemmingsvägen,1,35
Kalastajantie,Fiskarevägen,2,34
Kalmarsö,,,
Klobbvikintie,Klobbviksvägen,4,33
Laivurintie,Båtmansvägen,2,18
Lakavarpintie,Lakavarpsvägen,1,15
Lilla Bolskärskajen,,,
Majakanvartijantie,Fyrvaktarvägen,3,7
Majakkamestarintie,Fyrmästarvägen,,
Moa Ranta,Moa Strand,1,99
Mossabrantintie,Mossabrantvägen,20,
Mäntyniementie,Talluddsvägen,14,24
Norrfjärdintie,Norrfjärdsvägen,94,132
Norrlandintie,Norrlandsvägen,12,240
Nummitie,Movägen,9,134
Nunnanlahdentie,,1041,
Nötbergantie,Nötbergavägen,11,11
Nötholmintie,Nötholmsvägen,63,150
Nötvikintie,Nötviksvägen,23,49
Ramsdalintie,Ramsdalsvägen,8,73
Reimarintie,Reimarsvägen,5,21
Rosala,,,
Rosala Bölentie,Rosala Bölevägen,75,296
Rosalan Kylätie,Rosala Byväg,6,22
Rosalantie,Rosalavägen,1,63
Sandvikintie,Sandviksvägen,4,12
Sebbholmenintie,Sebbholmsvägen,10,83
Sommarö,,,
Spaks,,,
Stenmarintie,Stenmarsvägen,1,69
Tommosantie,Tommosavägen,17,33
Ölmoslahdentie,Ölmosviksvägen,12,116
Östernäsintie,Östernäsvägen,9,27
