street_fi,street_sv,lono,hino
Ahon Jussintie,,2,
Aihkitie,,2,
Aitalammentie,,4,26
Ala-Kitkan Lamposaari,,6,
Alakitkantie,,1,83
Ankkurikuja,,1,13
Annantie,,12,
Bistrotie,,2,6
Erkkorannantie,,1,12
Hakojärventie,,2,
Halmelammentie,,7,
Hankikuja,,1,12
Hankipolku,,4,
Heikkalantie,,1,28
Herttuankuja,,2,7
Hietavaarantie,,3,33
Hiihtokouluntie,,2,20
Hiihtostadionintie,,1,
Honkalammintie,,1,11
Honkatie,,1,
Huttulammentie,,2,8
Ihtinginperäntie,,1,3
Ihtingintie,,1,3
Ihtinkijärventie,,2,4
Jaakontie,,2,8
Juhannuskalliontie,,1,27
Jurmuntie,,2,10
Jussinkuja,,3,
Juumantie,,3,29
Kaakkurilammentie,,7,9
Kalliolammentie,,2,23
Kammintie,,1,9
Kantoharjuntie,,12,12
Kaukonraitti,,2,
Kaukosaarentie,,4,20
Keisarinvaarantie,,1,10
Kelkkatie,,2,22
Keloruka,,2,
Kemijärventie,,151,348
Kesäjoentie,,1,
Kesäjärventie,,1,47
Kesäpolku,,,
Kesätie,,1,38
Ketunpesäntie,,13,
Kierätie,,1,39
Kilpeläntie,,1,27
Kinospolku,,5,
Kitkansuuntie,,5,7
Kokontie,,2,8
Kotatie,,1,5
Koukkulahdenraitti,,2,
Koukkulahdentie,,10,20
Koulurinteentie,,1,
Koulutie,,,
Kuontijärven Kotasaari,,2,4
Kuontijärven Kukkarosaari,,2,12
Kuontivaarantie,,1,52
Leveäsaarentie,,7,9
Lumikkotie,,11,
Matosuontie,,2,49
Mestantie,,1,4
Mikonranta,,2,9
Moisasenlammentie,,6,
Moisasenmutka,,,
Moisasensuontie,,6,62
Myllylahdentie,,1,5
Nietoskuja,,1,14
Nietospolku,,1,12
Ollilantie,,4,8
Onkerniementie,,2,32
Onkijantie,,2,29
Peräkorventie,,12,
Petäjäkuja,,1,26
Petäjämäki,,10,
Pitkälahdenvaarantie,,9,
Plantingintie,,1,13
Pohjaslahdentie,,3,17
Porontiman Takkusaari,,2,4
Pulkkajärventie,,2,18
Pumppukuja,,1,6
Purnujärven Purnusaari,,4,
Purnujärventie,,1,14
Purnusaarentie,,1,13
Pyrypolku,,8,10
Pyydystie,,14,
Päiväniementie,,10,51
Reposuontie,,10,19
Rinnekyläntie,,1,3
Rinnetie,,1,14
Riutanpää,,1,3
Rukajärventie,,9,84
Rukaniementie,,2,7
Rukankouluntie,,2,30
Rukankyläntie,,1,17
Rukanriutta,,5,15
Rukapahta,,6,
Rukarinne,,1,11
Rukarinteentie,,5,29
Rukatunturintie,,1,13
Rytilammenmäki,,6,
Rytilammentie,,1,
Rytisuontie,,3,14
Saarua-Ahontie,,6,17
Saaruakuja,,1,14
Saaruantie,,1,
Salmilamminkaita,,5,
Salmilammintie,,4,8
Salongintaus,,1,
Salongintie,,2,22
Saukkokuja,,1,5
Saukkolammentie,,,
Saukkolammintie,,14,14
Saukkotie,,6,20
Sivakkatie,,1,
Sompatie,,1,7
Soukkelotie,,12,
Suolavaarantie,,51,122
Särkilammentie,,2,
Tahkolanrannantie,,2,121
Takalontie,,1,7
Takkuniementie,,1,11
Talvijärventie,,1,10
Tapiolanranta,,7,
Tapionranta,,5,
Teerilammintie,,3,11
Teeritie,,6,
Topinranta,,1,9
Toulanniementie,,1,
Tulikankaantie,,1,8
Tykkytie,,1,9
Ukkoherrantie,,2,30
Uolevintie,,11,39
Uunikulmantie,,1,9
Valtakuja,,5,
Varsapolku,,3,20
Vaunukuja,,3,
Vesikkotie,,6,
Veska-Ahontie,,4,8
Veskantie,,9,
Viipusjärventie,,1,
Virkkulan Kylätie,,1,10
Virkkulantie,,5,217
Voimapolku,,1,11
Vuosselinportti,,,
Vuosselinrinne,,11,
Vuosselintie,,44,96
Välitie,,5,
Ylätie,,1,7
Äijänlammintie,,1,
