street_fi,street_sv,lono,hino
Arenakatu,Arenagatan,,
Artukaistentie,Artukaisvägen,1,
Aunelantie,Aunelavägen,1,20
Hemmiläntie,Hemmilävägen,8,38
Häränajajanpolku,Oxdrivarestigen,1,5
Ieskatu,Okgatan,1,19
Jyrkkälänkatu,Jyrkkälägatan,1,4
Jyrkkälänpolku,Jyrkkälästigen,7,9
Jyrkkälänrinne,Jyrkkäläbrinken,4,
Kirjaltajankatu,Typografgatan,1,3
Kotikoivunkatu,Hembjörksgatan,2,17
Länsikaari,Västra Bågen,1,
Messukentänkatu,Mässfältsgatan,4,14
Mälikkälänkatu,Mälikkälägatan,1,37
Nuorisotalonkuja,Ungdomsgårdsgränden,2,
Ojarannantie,Ojarantavägen,7,
Opintie,Studievägen,1,15
Pahaniemenkatu,Pahaniemigatan,7,107
Pansiontie,Pansiovägen,18,47
Päivölänkatu,Päivölägatan,1,25
Rahjekatu,Seltampsgatan,3,5
Rahtarikuja,Chaffisgränden,2,
Riippakoivunkatu,Hängbjörksgatan,2,34
Suikkilantie,Suikkilavägen,4,
Säkäkuja,Mankgränden,1,
Vaulokuja,Vidjelänksgränden,1,
Vaulopolku,Vidjelänksstigen,1,4
Vienolanpolku,Vienolastigen,1,
Vienolanrinne,Vienolabrinken,1,4
Vienolantie,Vienolavägen,3,10
Viskaripolku,Oxskostigen,1,9
Väinölänkatu,Väinölägatan,2,14
