street_fi,street_sv,lono,hino
Haapakuja,,1,32
Haminalahdentie,,2,14
Hepolantie,,1,19
Hillankuja,,1,5
Jukkolantie,,32,
Kaartotie,,1,17
Kankaantie,,3,15
Karikatu,,2,17
Karjalankatu,,3,22
Kivikuja,,2,
Kivisentie,,1,4
Koivukuja,,1,30
Kuusikontie,,1,13
Kuusikuja,,1,26
Kylmäsentie,,1,19
Lallinperäntie,,1,265
Lammentie,,1,28
Letontie,,2,16
Mansikkatie,,1,33
Marjamäentie,,2,20
Marostenmäentie,,26,164
Mäntykuja,,1,26
Paatsamatie,,1,13
Paavontie,,2,12
Pihlajatie,,2,26
Piponintie,,11,
Poste Restante,,,
Puistokuja,,1,4
Pyykönkatu,,2,5
Ruonantie,,1,8
Rysätie,,2,4
Rytikatu,,3,27
Satamalehdontie,,1,86
Seponkatu,,1,62
Sulkatie,,9,15
Tepontie,,2,30
Tuomitie,,1,36
Tyrninkuja,,1,6
Töyryntie,,1,31
Veitsiluodontie,,1,22
Veitsiluoto,,,
