street_fi,street_sv,lono,hino
Alajoentie,,7,116
Heinivaarantie,,13,
Jouttijärvenkuja,,18,
Jouttijärventie,,251,269
Jouttipolku,,36,56
Kiviseläntie,,41,109
Konttijoentie,,1,3
Kuusiseläntie,,31,715
Loihakanraitti,,1,
Mykälammintie,,16,44
Mykävaarantie,,13,
Niemenkuja,,9,
Niementie,,12,
Perungankuja,,,
Perunganmutka,,54,
Perungantie,,45,49
Porokaarre,,19,49
Ranuantie,,1760,2845
Riihirannantie,,8,24
Ryskäpolku,,6,57
Ryskätie,,6,53
Säipäntie,,300,
Taipaleentie,,15,99
Tervaharjuntie,,51,87
Ulkulan Takkatie,,28,45
Ulkulantie,,12,484
Välijoentie,,126,720
