street_fi,street_sv,lono,hino
Ainolankatu,,1,15
Alatie,,1,47
Ansapolku,,1,6
Ekinkatu,,1,5
Erätie,,1,19
Hakakuja,,1,4
Hauentie,,1,10
Heittotie,,1,10
Hiihtokatu,,1,17
Humpinkatu,,1,7
Hyppytie,,1,6
Hämeentie,,23,46
Häränvirrantie,,4,8
Jahtipolku,,1,9
Jahtitie,,1,17
Juoksutie,,1,17
Jännetie,,1,7
Kalhonkatu,,1,16
Kanervakatu,,1,16
Keihästie,,1,26
Kiiskentie,,1,8
Kirkkokatu,,1,17
Kotirinteentie,,1,14
Kotkantie,,1,76
Kuhantie,,1,10
Kuntokatu,,1,25
Lahnantie,,1,10
Lankatie,,1,20
Latupolku,,1,11
Lenkkitie,,1,25
Liikuntakatu,,1,24
Linnuntie,,1,23
Lohentie,,1,6
Lokintie,,1,13
Lossintie,,1,44
Lossitupa,,,
Mannisenkatu,,1,42
Metsäkatu,,1,27
Metsästäjäntie,,9,18
Muikuntie,,1,14
Mustikkasuonkatu,,2,34
Mäkikatu,,30,32
Mämmensalmentie,,2,157
Nahkatie,,1,6
Niinimäenkatu,,1,25
Niinimäenkuja,,1,11
Nuolitie,,1,4
Opinahjontie,,1,
Pallotie,,1,12
Paulapolku,,1,11
Pelitie,,1,3
Permitie,,1,6
Pitkäkatu,,25,
Pohjantie,,33,55
Pyrstötie,,3,10
Päiväkunnaantie,,2,21
Retkeilykatu,,1,24
Rihmatie,,1,8
Riistapolku,,2,13
Rinnekatu,,1,28
Rinnekuja,,1,3
Ritatie,,1,9
Sauvatie,,2,8
Siiantie,,1,12
Sivakankatu,,1,25
Suksitie,,1,17
Telkäntie,,3,5
Tiirantie,,1,10
Turkistie,,1,7
Työntötie,,3,
Urheilukatu,,1,23
Vekaratie,,1,6
Vellamontie,,1,31
Viherkatu,,2,6
