street_fi,street_sv,lono,hino
Antinkuja,,56,
Haaralantie,,10,70
Harjulantie,,51,129
Hilsdahlintie,,54,359
Iso-Perttolantie,,32,220
Kangasmäentie,,9,156
Kanteleentie,,14,253
Koivualhontie,,57,63
Korpimaantie,,8,130
Lempiahontie,,42,216
Liisantie,,9,29
Lähdeojantie,,30,77
Mattilantie,,6,24
Männistöntie,,16,227
Niemeläntie,,63,
Niemenojantie,,15,46
Nuuttilantie,,14,56
Pakaantie,,753,1133
Peltomaantie,,22,138
Perälähteentie,,70,89
Pöyrysjärventie,,112,
Raikkolantie,,585,1059
Rekisuontie,,26,109
Riihiojantie,,54,275
Ristmäentie,,41,49
Ruokolantie,,,
Sairolantie,,32,
Talventurvantie,,11,
Terriniementie,,11,309
Vanhankartanontie,,20,81
Vähä-Perttolantie,,19,43
