street_fi,street_sv,lono,hino
Aholantie,,7,40
Ahonpääntie,,30,147
Alakoskelantie,,81,
Alaluostantie,,10,20
Alasenrannantie,,25,
Angervikontie,,31,
Emmintie,,1,10
Erikkalantie,,10,
Etelälahdentie,,84,650
Hakopadontie,,28,150
Halla-Ahontie,,207,365
Hankamäentie,,12,1951
Happihelmentie,,26,40
Harjukuja,,2,14
Harjutie,,28,54
Harsumäki,,,
Hartikkalantie,,30,90
Hautamäentie,,13,208
Heikinmäentie,,125,200
Honkamäentie,,200,
Härkölahdentie,,,
Höyläntie,,1276,1458
Ikolantie,,76,120
Issakkajärventie,,27,45
Itäahontie,,21,77
Jokisuunniementie,,221,245
Joutenlahdentie,,187,205
Juhanilantie,,7,48
Järvenpääntie,,117,532
Kajaanintie,,430,
Kallioharjuntie,,15,
Kangastie,,1,6
Kankaanranta,,,
Karhulinnantie,,6,25
Karikontie,,1,24
Kassakuja,,1,
Katajamäentie,,12,175
Kauniskoskentie,,29,217
Kestinmäentie,,28,2430
Kiparintie,,37,870
Kirkkotie,,2,34
Kiveläntie,,55,
Koiramäentie,,260,
Koivulantie,,50,
Koivumäentie,,211,
Koivumäki,,,
Kokkomäentie,,115,200
Korkalanmäentie,,3,57
Korpimäki,,,
Korpiniementie,,35,67
Kotitie,,1,8
Koulutie,,1,12
Kukkaromäentie,,119,185
Kuusirinteentie,,5,
Kuusitie,,1,20
Kuutamopolku,,2,9
Lampomäentie,,5,
Lapinmäentie,,91,390
Lautalantie,,20,
Lehtolantie,,6,130
Lehtomäentie,,55,
Lepokuja,,,
Lepotie,,1,
Lievisenmäentie,,42,198
Lievisenmäki,,,
Louhitie,,1,21
Marjomäentie,,240,260
Metsäkartanontie,,700,
Metsäpolku,,1,
Metsätie,,2,20
Moilolantie,,10,22
Murtopurontie,,10,16
Mustanmäentie,,125,
Mustolanmäentie,,9,30
Myllylahdentie,,350,
Myllypurontie,,320,
Niemeläntie,,34,230
Niittysärkäntie,,2,82
Nikinmäentie,,14,268
Nokkamäentie,,12,26
Notkolantie,,61,85
Notkotie,,6,18
Nurkkalantie,,15,
Nurmeksentie,,7,1657
Nurmeslahdentie,,36,1286
Nurmesniementie,,33,88
Ollintie,,1,4
Otra-Ahontie,,70,
Pajarinne,,2,
Pappilankuja,,6,29
Pienimäentie,,20,22
Pihlajaharju,,,
Pirttikorventie,,72,130
Pohjoismäentie,,13,271
Poikainmäentie,,130,230
Poikkitie,,2,
Poste Restante,,,
Puistopolku,,1,7
Puusepäntie,,1,5
Puustisenlahdentie,,,
Raiviolantie,,8,77
Rannankyläntie,,12,1036
Rasimäentie,,4,523
Rekonrannantie,,100,
Retulanraitti,,80,130
Riemulantie,,50,110
Rinnetie,,2,27
Ritakuja,,2,
Rossila,,20,
Saarelantie,,9,
Savolanmäentie,,33,
Savontie,,1,33
Selkosentie,,16,58
Sepäntie,,2,11
Siikajärventie,,1,
Sonkajärventie,,3,1075
Suutarinpolku,,1,5
Syrjäläntie,,22,54
Tarhamäentie,,24,
Tervamäentie,,297,492
Terveysasema,,,
Tervolantie,,11,60
Tulimäentie,,1,40
Ukonmäentie,,1,550
Urheilutie,,1,
Valtimontie,,375,977
Vanhatie,,3,
Varpaisjärventie,,45,1366
Vellipurontie,,129,179
Viitainmäentie,,10,68
Vuorimäentie,,6,1307
Väisäsen Rantatie,,4,46
Yläluostantie,,6,
Ylätie,,3,22
Öljäkäntie,,70,134
