street_fi,street_sv,lono,hino
Ahtaajankatu,,4,10
Aittamäentie,,9,31
Ankkurikatu,,1,12
Anttilantie,,7,29
Autionkatu,,2,8
Eskontie,,15,
Fiinuntie,,2,16
Haanintie,,18,
Halosenpää,,4,30
Heikinranta,,8,10
Hietainpäänkatu,,4,
Hietalantie,,7,
Jokirannankatu,,1,19
Juntonkatu,,4,
Juovantie,,74,141
Kalamiehenkatu,,1,5
Kapteeninkatu,,,
Karumaankatu,,2,6
Kielomäentie,,10,29
Kipusenpolku,,11,35
Kirkkokarintie,,9,94
Koivuletontie,,1,345
Koskelankatu,,1,7
Koskenrannantie,,28,30
Kromitie,,186,272
Kunnarinranta,,23,59
Kuusiluodontie,,4,44
Käärmekarintie,,,
Laitakatu,,,
Lanakoskentie,,4,15
Leijonakiventie,,,
Luotsinkatu,,,
Marjetantie,,10,21
Matruusinkatu,,3,13
Merimiehenkatu,,,
Meritie,,34,
Mustalahdenkatu,,,
Mustanlahdentie,,3,130
Mykkälänranta,,31,67
Mäkiharjuntie,,2,16
Oxöntie,,20,280
Pajulankuja,,,
Pallomäentie,,5,20
Patasensaarentie,,29,
Perämiehenkatu,,1,12
Pihlajasaarentie,,24,238
Pirkkiönmäki,,15,17
Puosunkatu,,2,10
Pursimiehenkatu,,1,12
Puuluodonkatu,,2,20
Riitakrunnintie,,3,81
Ruohokarintie,,6,304
Ruonajärventie,,53,172
Ruorikatu,,,
Sulasentie,,80,
Sunnarintie,,11,33
Söyläntie,,4,16
Tiilitie,,8,25
Valtatie,,239,340
Vanha Pirkkiöntie,,6,218
Veräjätie,,17,39
Äijänsaarentie,,13,
Ämmänkarinranta,,25,170
