street_fi,street_sv,lono,hino
Haapamäentie,,409,
Haikosentie,,38,
Jokiniementie,,17,
Kaatrasentie,,616,760
Karhusentie,,3,45
Katokummuntie,,34,117
Kivijärventie,,2,128
Koivukuja,,25,44
Kolunpohjantie,,82,720
Koskelantie,,17,105
Kotirannantie,,62,123
Koulurinteentie,,2,18
Kukkalahdentie,,55,63
Kumpumäentie,,45,532
Kutunkyläntie,,24,198
Lehtolantie,,26,
Lempyyntie,,127,314
Lyytilänmäentie,,551,589
Miiluniementie,,59,
Miilunniementie,,29,59
Mäkirannantie,,20,84
Nappikankaantie,,15,67
Nappilahdentie,,47,266
Niemenkulmantie,,2,67
Niittymäentie,,2,60
Palokankaantie,,12,549
Saarilammentie,,17,474
Salmisentie,,7,624
Simolantie,,8,73
Thilintie,,3,382
Tuikkasentie,,20,56
Vehkamäentie,,91,
Vehviläntie,,1713,
Ysitie,,903,1497
