street_fi,street_sv,lono,hino
Aataminkuja,,9,21
Ala-Koveron Tie,,,
Ala-Morontie,,6,542
Hiekkarannantie,,61,131
Hirveläntie,,144,
Hirvikumuntie,,71,380
Ilonojantie,,34,60
Itä-Päijänteentie,,,
Janatti,,,
Jokilahdentie,,,
Joutsentie,,30,
Kantatie,,30,292
Kauraniementie,,25,59
Korpijärventie,,124,
Kousantie,,53,191
Kulmalankuja,,54,106
Kurjentie,,77,738
Kuusimäentie,,66,
Levälahdentie,,20,118
Länsirannantie,,19,
Mäkeläntie,,16,709
Mäkärinkuja,,2,388
Mäkärintie,,101,370
Männistöntie,,45,
Niinilammintie,,190,192
Onkijärventie,,30,130
Onkiniementie,,8,476
Onnelantie,,12,
Pihatie,,15,
Pikontie,,427,
Pitkärannantie,,22,491
Raatteentie,,2,
Rajalahdentie,,33,
Rieskolan Rantatie,,71,
Rupontie,,,
Saarentie,,,
Sarkasentie,,,
Talaankangas,,,
Touholantie,,4,30
Unajantie,,35,131
Vanha Kantatie,,108,
Vanha Valtatie,,81,
Vuohiniementie,,52,
Ylä-Morontie,,17,221
Ylätie,,5,141
