street_fi,street_sv,lono,hino
Alatalonmäentie,,4,164
Huutlahdentie,,55,85
Huutniementie,,15,83
Iironiementie,,63,212
Jokimiehentie,,2,271
Kasarintie,,11,650
Kirpuntie,,348,
Koivulankuja,,10,104
Kälviäisentie,,648,696
Lamminpääntie,,2,85
Lancerintie,,170,195
Loukuntie,,39,84
Monnonjärventie,,6,29
Mäkilammintie,,147,210
Mätöntie,,31,914
Ottojärventie,,76,210
Pyhäniementie,,9,150
Pyyslammintie,,13,281
Ratakorventie,,230,303
Tielisentie,,740,
Unttuantie,,177,231
Ylijärventie,,65,424
