street_fi,street_sv,lono,hino
Agnes Sjöbergin Katu,Agnes Sjöbergs Gata,1,
Agronominkatu,Agronomgatan,1,26
Agronominkuja,Agronomgränden,1,
Agronominraitti,Agronomstråket,1,31
Alempi Talonpojantie,Nedre Bondevägen,1,6
Antti Mäen Kuja,Antti Mäkis Gränd,1,6
Apteekkarinkatu,Apotekargatan,3,10
Apteekkarinraitti,Apotekarstråket,1,9
Arthur Rindellin Raitti,Arthur Rindells Stråk,,
Biologinkatu,Biologgatan,1,8
Erik Lönnrothin Kuja,Erik Lönnroths Gränd,1,15
Erik Spåren Tie,Erik Spåres Väg,2,8
Erkki Kivisen Kuja,Erkki Kivinens Gränd,1,5
Farmaseutinraitti,Farmaceutstråket,1,
Hakalantie,Hakalavägen,1,20
Hierrinkuja,Stötgränden,1,3
Huhmarekuja,Mortelgränden,3,6
Ilmolanraitti,Ilmolastråket,1,17
Kanslerinkaari,Kanslersbågen,1,6
Kevätkatu,Vårgatan,1,6
Kevättori,Vårtorget,2,6
Koetilankuja,Försöksgårdsgränden,1,
Koetilanpolku,Försöksgårdsstigen,1,
Koetilantie,Försöksgårdsvägen,1,15
Kolvikuja,Kolvgränden,1,4
Krister Juutin Polku,Krister Jutes Stig,1,4
Laivuri Petterin Katu,Skeppar Petters Gata,1,7
Laivuri Petterin Kuja,Skeppar Petters Gränd,1,3
Latokartanonkaari,Ladugårdsbågen,1,59
Latokartanontori,Ladugårdstorget,1,9
Lautamies Jopin Katu,Nämndeman Jobs Gata,1,5
Lautamies Jopin Kuja,Nämndeman Jobs Gränd,2,
Leskirouva Freytagin Kuja,Änkefru Freytags Gränd,1,15
Limnologinraitti,Limnologstråket,4,6
Maaherrantie,Landshövdingsvägen,1,1
Maakaarenkuja,Landbågegränden,1,3
Maakaari,Landbågen,1,10
Mahlakuja,Savgränden,1,17
Mehiläissaarenraitti,Biholmsstråket,2,
Mendelinkuja,Mendelsgränden,2,8
Metsänhoitajankatu,Forstmästargatan,2,14
Metsänhoitajanraitti,Forstmästarstråket,1,4
Mikroskooppikuja,Mikroskopgränden,4,
Mustialankatu,Mustialagatan,1,10
N. A. Osaran Kuja,N. A. Osaras Gränd,1,5
Nils Westermarckin Kuja,Nils Westermarcks Gränd,1,20
Nils Westermarckin Polku,Nils Westermarcks Stig,1,
Norkkokuja,Hängegränden,1,10
Nuppukuja,Knoppgränden,3,9
Pasteurinkatu,Pasteursgatan,1,9
Patteripellonraitti,Batteriåkersstråket,2,
Pihlajamäentie,Rönnbackavägen,2,6
Pipettikuja,Pipettgränden,1,4
Pistokas,Sticklingen,1,
Poste Restante,,,
Proviisorinraitti,Provisorstråket,1,5
Saunapellonpolku,Bastuåkersstigen,1,
Simo Klemetinpojan Tie,Simon Clemetssons Väg,1,8
Talonpojantie,Bondevägen,1,25
Tilanhoitajankaari,Förvaltarbågen,2,34
Tilanhoitajanraitti,Förvaltarstråket,,
Versokuja,Skottgränden,2,10
Viikin Koetila,Viks Försöksgård,20,26
Viikinkaari,Viksbågen,1,11
Viikinportinkatu,Viksportsgatan,1,9
Viikinportti,Viksporten,1,6
Viikinraitti,Viksstråket,1,7
Viikintie,Viksvägen,38,51
Viikintori,Vikstorget,1,3
Von Daehnin Katu,Von Daehns Gata,1,32
Vouti Björnramin Kuja,Fogden Björnrams Gränd,1,6
