street_fi,street_sv,lono,hino
Ahjotie,,6,
Ahotie,,1,4
Asemantie,,2,22
Aura-Pirkkatie,,10,84
Hakatie,,1,
Harmantintie,,70,125
Heikkilänkuja,,3,
Helatie,,1,3
Heposuontie,,35,175
Huovintie,,61,336
Hurstinkulmantie,,37,390
Hyvänniementie,,2,12
Hämeensaarentie,,9,105
Isoaukeentie,,74,191
Joenperäntie,,265,1255
Jokiläänintie,,54,100
Kallioniementie,,80,130
Kankaankulmantie,,7,345
Kankaantie,,33,115
Karhulankyläntie,,544,770
Karuksenkuja,,1,3
Ketomatkantie,,40,
Ketotie,,29,29
Kettavantie,,41,159
Kirkkotie,,71,504
Kirunojantie,,130,
Kissanmikontie,,55,121
Kiventie,,30,80
Koimäentie,,40,246
Koivistonkulma,,2,230
Koivistontie,,2,
Koivusaarentie,,60,444
Koivusuontie,,100,439
Koskelantie,,324,416
Koskentie,,39,997
Käänteentie,,18,165
Lapinsuontie,,31,91
Loukeentie,,10,44
Länsitie,,,
Meerintie,,4,
Melliläntie,,4,126
Metsäjoentie,,55,117
Mustajärventie,,7,
Mustikkatie,,136,
Myllyojantie,,40,526
Mäkikuja,,16,125
Mäkirinteentie,,22,190
Nahkurintie,,1,9
Neitsytpolku,,1,14
Niinijoentie,,8,287
Niinimäenkulma,,90,211
Nikkarintie,,1,4
Nikulantie,,1,5
Nopolantie,,2,14
Ojakkaantie,,1,19
Olavinkuja,,,
Olavintie,,7,11
Paloasemantie,,,
Palomäentie,,60,120
Palontie,,3,45
Pappistentie,,428,476
Parravahantie,,43,385
Peltolantie,,10,93
Penninkulmantie,,25,680
Penninmyllyntie,,4,120
Piimätie,,10,293
Pikkupuolentie,,1,201
Puistotie,,1,6
Rantaniityntie,,1,3
Rantatie,,241,
Rataksentie,,1,
Ratakuja,,1,18
Saduntie,,2,22
Sahantie,,1,209
Sarkakuja,,2,
Sarkapolku,,3,
Sarkatie,,2,15
Seppälänkulma,,29,135
Soputie,,1,3
Sorontie,,7,87
Suutarintie,,,
Säterintie,,3,142
Takojantie,,1,5
Taoskuja,,6,9
Tarhakuja,,3,10
Teikarintie,,1,3
Tinnintie,,39,
Tuohimaantie,,2,300
Uudentalontie,,6,329
Uusitie,,91,135
Vaatturinkuja,,2,9
Vienosentie,,49,310
Vihtontie,,2,147
Virkasuontie,,30,449
Vitikontie,,4,64
Ysitie,,25,550
