street_fi,street_sv,lono,hino
Aapotintie,,7,45
Aarnentie,,2,15
Aavakankaantie,,5,
Ahjokuja,,1,12
Ahjotie,,1,10
Ahokoskentie,,41,
Aholanmäentie,,4,39
Ahontie,,1,47
Ala-Iisakantie,,5,
Alahutuntie,,15,29
Alapuiravantie,,3,12
Alaransulantie,,22,26
Antinrannantie,,12,56
Antintie,,12,
Anttolantie,,9,
Artturinkuja,,51,60
Autokuja,,2,4
Bulevardi,,11,19
Haapakankaantie,,11,28
Haapalantie,,20,22
Haaparaitti,,5,9
Hako-Ojantie,,5,
Hakomäenkaari,,11,13
Hakomäenkuja,,1,9
Hakomäenpolku,,1,
Hakomäentie,,,
Hakopuuntie,,1,
Halkokoskentie,,17,
Halmetie,,12,
Hannuksentie,,3,33
Harjupelto,,4,12
Haukipolku,,1,11
Havukuja,,2,10
Heterannantie,,43,
Hetesuontie,,15,24
Hietatörmäntie,,3,31
Hiihtorinne,,1,41
Hiihtäjäntie,,4,14
Hillintie,,40,
Hillitie,,71,
Hoikkarannantie,,18,48
Honkikuja,,4,
Honkimaantie,,6,
Honkiojantie,,2,14
Honkipolku,,1,6
Honkitie,,1,17
Hovinkoskentie,,63,
Humalatie,,1,26
Huttukylänkouluntie,,6,67
Huttukyläntie,,450,1096
Huttulantie,,1,59
Hutuntie,,7,17
Härkösentie,,19,49
Iisakantie,,11,56
Isoahontie,,1,
Jaakkolantie,,3,21
Jaarantie,,1,9
Jollatie,,1,5
Jolostie,,7,21
Jormankuja,,1,6
Juuvalantie,,2,16
Juuvanrinne,,2,13
Kalimeenharjuntie,,32,
Kanervakuja,,1,18
Kanervaraitti,,1,11
Kankaalanväylä,,7,15
Kantolanranta,,4,10
Karjalaisentie,,10,23
Karkumaantie,,9,14
Katajamutka,,4,41
Katiskatie,,1,40
Kauppareitti,,2,
Keikonsuontie,,10,
Kerkkätie,,1,11
Keskustie,,2,15
Kesäkuja,,12,
Kielopolku,,1,6
Kieloranta,,11,
Kiertotie,,1,32
Kiimingintie,,21,921
Kiiminkijoentie,,74,333
Kiiskipolku,,1,4
Kirjastokuja,,1,
Kirkkokoski,,2,8
Kirkonniementie,,1,35
Kisatie,,1,4
Kivimäentie,,6,20
Kivipolku,,1,6
Kivitie,,1,14
Kohokuja,,1,5
Koistilantie,,3,30
Koitelinkoskentie,,139,1175
Koitelinpolku,,55,57
Koitelintie,,2,54
Koivikkoranta,,11,
Koivistonkuja,,15,
Koivuahontie,,8,
Kokkoniityntie,,11,33
Kolamäentie,,1,18
Kolehmaisenlenkki,,19,135
Koppelonkaari,,1,24
Korkeamaanrinne,,7,
Korkeamaantie,,3,35
Korkeaojantie,,21,65
Kotajärventie,,30,250
Kotalantie,,9,20
Kotarannanpisto,,7,19
Kotiahontie,,1,13
Kotiharjuntie,,10,39
Kotikalliontie,,9,19
Kotikujantie,,29,34
Kotilantie,,3,
Kotilehdontie,,16,
Kotimäentie,,1,6
Kotirannankuja,,20,
Koukkukuja,,1,8
Kuivalantie,,1,23
Kukkatie,,3,40
Kumpulanranta,,9,
Kunnaksentie,,7,13
Kurttilantie,,1,21
Kuusamontie,,1948,2509
Kuusilehdontie,,,
Kuusimetsäntie,,2,6
Kyllösentie,,10,
Kääntötie,,1,20
Lamminranta,,2,
Lampipolku,,,
Lampitie,,7,47
Lampotörmäntie,,24,
Lamukankaantie,,4,24
Laurinautiontie,,2,236
Laurinkallio,,11,
Laurinkoskentie,,2,25
Laurinranta,,7,9
Lautankankaankuja,,19,30
Lehmiläntie,,16,250
Lehtikuja,,1,8
Lehtoahontie,,3,11
Leipomontie,,3,75
Lempiniemenkuja,,7,
Lempiniementie,,2,36
Lepikkokuja,,4,27
Leppiniementie,,25,
Leppäkuja,,12,
Liikasenniementie,,9,45
