street_fi,street_sv,lono,hino
Hangasnevantie,,2,794
Hirvelänpääntie,,453,553
Hirventie,,11,85
Itänevantie,,13,151
Jurvantie,,15,122
Jussilankuja,,14,19
Kaarentie,,15,117
Kainastontie,,1,248
Kairanrannantie,,46,80
Kivistöntie,,2,59
Koivikontie,,8,18
Kurpantie,,110,
Lauttantie,,61,
Majaloukontie,,1,175
Meijerintie,,5,28
Murto-Koivistontie,,10,
Myllymäentie,,2,35
Männistöntie,,7,56
Neulaniementie,,580,
Norinpääntie,,4,322
Norintie,,1021,1529
Nurmelantie,,1,43
Polvenkyläntie,,23,203
Porannevantie,,33,
Puskalantie,,68,
Rannantie,,1,11
Rominloukontie,,45,226
Yökorventie,,58,76
