street_fi,street_sv,lono,hino
Heikkiläntie,,22,131
Heinäjoentie,,22,
Hotilantie,,3,146
Juvanharjuntie,,70,365
Juvanlammenpolku,,26,
Kalliolantie,,16,46
Kalliorannantie,,30,
Kalliorinteentie,,77,89
Karhulantie,,135,330
Kaunistontie,,19,56
Kilpilammentie,,17,86
Kirveskoskentie,,37,247
Koiravuorentie,,4,30
Kotirannantie,,35,
Kumuntie,,15,729
Kurjenojantie,,49,64
Käyrättimentie,,4,48
Laihalammentie,,38,58
Lammenpolku,,5,55
Lauhlammentie,,6,172
Lemmonlahdentie,,11,
Likosuontie,,2,260
Lukkolammentie,,52,
Lummilantie,,5,29
Marttilantie,,14,48
Muitterinkoskentie,,21,159
Niemeläntie,,19,121
Pajurannantie,,11,57
Parivuorenkuja,,34,
Piesalantie,,129,225
Pohjolanraitintie,,9,13
Pohjolantie,,1,35
Pohlammentie,,5,56
Pukarantie,,55,101
Puralantie,,21,39
Puusepäntie,,1,43
Saarentie,,28,164
Sahantie,,9,
Sankarkalliontie,,35,
Savipellontie,,52,224
Selänkyläntie,,420,608
Takalantie,,50,
Tokeensalmentie,,38,425
Tuulispääntie,,1,6
Unetuntie,,36,86
Valasjoentie,,27,85
Valtatie,,594,1099
Vassilantie,,67,360
Virtakiventie,,17,55
Väliahontie,,52,78
Ykkäläntie,,24,208
Yläkyläntie,,65,89
