street_fi,street_sv,lono,hino
Aarnenkuja,,2,7
Aittamäentie,,20,74
Alamäentie,,1,328
Antinkuja,,2,10
Einonkuja,,1,
Haikarankuja,,4,8
Hannulantie,,,
Harjatie,,1,23
Harjunpääntie,,225,
Havulantie,,1,16
Hiitolantie,,15,55
Holmintie,,53,74
Iidankuja,,1,6
Itkosentie,,1,19
Jokipellontie,,5,12
Kalevinkuja,,1,5
Kalliorinne,,9,
Karinkuja,,1,5
Katinhännäntie,,2,50
Kivipellontie,,13,50
Korpitie,,18,180
Koskelantie,,27,99
Kullaantie,,1,578
Latovainiontie,,1,45
Laurantie,,1,8
Metsolantie,,7,25
Nummenkuja,,3,
Paavonpolku,,3,
Pellontie,,2,80
Puhjuntie,,42,60
Purontie,,1,27
Pörstintie,,57,120
Radiaattoritie,,1,27
Reinonkuja,,3,7
Simulankuja,,,
Sunniementie,,22,224
Sunniemi,,,
Suosmerentie,,219,413
Takatie,,21,73
Taunonkuja,,2,9
Tuorintie,,1,11
Uudenhaantie,,2,232
Vanhatie,,1,280
Viikerintie,,3,14
