street_fi,street_sv,lono,hino
Alhonrannantie,,4,40
Aroniementie,,13,26
Aronkulmantie,,48,203
Aronniemenkuja,,50,130
Hevoshaantie,,5,216
Ilolantie,,15,48
Isoketolantie,,4,
Jukolantie,,9,11
Kometintie,,20,
Korven-Pyhäjoentie,,8,136
Korventie,,,
Kovelinkuja,,19,31
Kovelintie,,18,101
Kraputie,,1,172
Kuokkamaankuja,,2,10
Kyyhkykuja,,11,23
Lehtikarintie,,39,109
Lukupirtintie,,,
Mutkalantie,,6,26
Niinikannontie,,8,149
Paavolantie,,6,16
Pitkämäentie,,19,55
Pyhäjoentie,,28,320
Rantasuontie,,,
Raskinkuja,,6,14
Raskinpolku,,3,9
Raskintie,,1,40
Röhöntie,,10,223
Saarteensuonnokantie,,,
Saarteensuontie,,15,
Säkyläntie,,189,220
Tervahaudankuja,,1,72
Tervahaudanpolku,,5,
Vahoniementie,,96,221
Vahoniemi,,,
Vanhauotilantie,,7,30
Vaskirannantie,,22,58
Virttaantie,,,
