street_fi,street_sv,lono,hino
Aarnonkuja,,1,4
Ahontie,,1,15
Aittosaarentie,,7,
Alajoentie,,19,75
Ansionniementie,,63,300
Ansiontie,,20,205
Antinsuontie,,20,22
Aurinkorannantie,,19,120
Brusilantie,,2,10
Ekontie,,1,5
Eloniementie,,80,170
Elorannantie,,46,68
Eteläinen Teollisuustie,,6,
Haapalahdensaarentie,,88,
Haapalahdentie,,3,
Harjuksentie,,6,24
Harjulantie,,4,
Harjunsalmentie,,11,14
Harjustie,,4,24
Hauentie,,2,12
Hauhasentie,,60,90
Hepo-Ojantie,,2,114
Hieta-Ahontie,,56,96
Hiljalankoskentie,,24,30
Hiljalantie,,24,40
Hirtesalontie,,25,54
Hirvenlahdentie,,31,75
Hirvikiventie,,100,
Hirvipohjantie,,7,676
Hongistontie,,3,34
Honkalantie,,21,
Hotilankoskentie,,20,57
Hotilantie,,227,513
Hotinkoskentie,,20,26
Hovikuja,,,
Hulkonniementie,,16,76
Huoposentie,,10,100
Hutrinkuja,,20,
Huuperintie,,3,125
Iisulantie,,1,19
Isonrannantie,,,
Jokelantie,,33,135
Jokivarrentie,,200,
Joukkosyväntie,,7,19
Juurikkaojantie,,2,223
Jänispoukamantie,,16,36
Järveläntie,,75,252
Kaarnakuja,,1,6
Kaikulantie,,6,94
Kailaantie,,2,
Kainalontie,,34,48
Kaislarannantie,,21,44
Kaitueensaarentie,,37,155
Kaivotie,,2,18
Karajoentie,,6,69
Karajärventie,,91,296
Karalaaksontie,,9,15
Kararannantie,,5,15
Karasniementie,,276,388
Karavuorentie,,10,22
Karirannantie,,34,39
Katajistontie,,2,6
Katanonahontie,,613,
Kattilalahdentie,,47,
Kattilalähdentie,,47,
Kauhtueentie,,8,1115
Keijulankoskentie,,8,34
Keskitalontie,,10,51
Keskustie,,1,449
Kesämäentie,,9,29
Ketintie,,39,60
Kiertotie,,5,83
Kiileäläntie,,12,48
Kiiskenkuja,,5,
Kirkkolantie,,31,
Kirkkotie,,1,21
Kivikkolantie,,20,28
Kivimaankuja,,1,
Kiviperäntie,,32,36
Kivirannantie,,4,28
Koiramäentie,,32,
Koirasaarentie,,,
Koivistonkyläntie,,3,101
Koivukuja,,1,3
Koivurannantie,,90,136
Koivurinteentie,,2,8
Korkeaharjuntie,,71,101
Korpelantie,,55,
Korpihongantie,,47,81
Koskenniementie,,66,116
Koskipääntie,,2,13
Kotorannantie,,12,58
Koukunniementie,,13,70
Koulutie,,2,15
Kukkalahdentie,,77,167
Kukkulantie,,58,650
Kulmatie,,1,26
Kulovuorentie,,55,
Kuninkaantie,,11,54
Kurenlahdentie,,5,116
Kurikkamäentie,,103,
Kurpanpellontie,,3,7
Kustaankuja,,,
Kustaantie,,7,
Kuukerintie,,2,20
Kuusitie,,2,19
Kylmäsillantie,,9,135
Kyminkuja,,1,9
Kytöläntie,,12,46
Kytörannantie,,41,222
Käpykuja,,1,16
Käyrätie,,3,12
Kökköläntie,,15,33
Laaksotie,,3,32
Lamminjoentie,,69,109
Lampelantie,,24,710
Lampitie,,1,10
Lanssintie,,25,105
Lehtorannantie,,34,71
Lemminginseläntie,,71,76
Lepistöntie,,35,91
Leppäkoskentie,,20,
Leppäniementie,,3,109
Leskensaarentie,,86,
Levälahdentie,,59,157
Linnakuja,,,
Lohentie,,5,15
Lohiniementie,,40,206
Loimarannantie,,2,24
Mahlamäentie,,1,4
Mailatie,,4,
Marilantie,,47,49
Mataristontie,,20,210
Melkkalantie,,75,111
Metsolantie,,1,33
Metsäkoskentie,,20,56
Metsäkummuntie,,15,27
Metsäpellontie,,65,
Mikonkalliontie,,2,10
Muikuntie,,5,
Murtosaarentie,,10,96
Mustalahdentie,,26,78
Muuraisniementie,,105,329
Myllymäenkuja,,79,
Myllytie,,33,194
Mäntykalliontie,,41,
Mäntytie,,3,74
Naavakuja,,1,4
Nautsalo,,,
Niementie,,3,5
Niemistenseläntie,,60,70
Niittyrinteentie,,62,
Nurmijärventie,,26,46
Näätäniementie,,9,26
Ohraniementie,,54,64
Ohrantähkäntie,,25,
Ohranvihneentie,,14,50
Ohrapellontie,,28,68
Ohrasaarentie,,70,387
Ohrasalmentie,,5,184
Ohrasalontie,,30,50
Omakotitie,,1,19
Opintie,,1,6
Oravanpolku,,25,
Oravasaarentie,,6,80
Otavantie,,,
Otikonseläntie,,85,99
Paavinlammintie,,4,15
Pajatie,,9,11
Pajukuja,,3,6
Peltolantie,,13,25
Peltosaarentie,,105,
Peltotie,,2,6
Pemarintie,,16,80
Perviikintie,,4,47
Petäjistönkuja,,2,14
Petäjistöntie,,1,10
Petäjäsaarentie,,63,71
Pihlajamäentie,,6,54
Pihtilahdentie,,36,234
Piilolantie,,20,40
Pillerintie,,70,
Pitkäniementie,,106,136
Pohjanseläntie,,53,63
Poikkitie,,1,13
Poste Restante,,,
Puistolantie,,23,
Pukkipolku,,35,
Pykäläniementie,,24,33
Raiteenojantie,,16,136
Raja-Ahontie,,12,187
Rajakalliontie,,4,165
Rajakankaantie,,102,183
Rajatie,,1,35
Rakokiventie,,83,475
Rannantie,,7,63
Rantakoivuntie,,6,
Rantalantie,,9,109
Rantatie,,1,12
Rantatöyryntie,,5,116
Rasilantie,,10,91
Rauhalantie,,22,36
Rauhaniementie,,51,
Rautarannantie,,2,61
Reinonkuja,,3,6
Riihirannantie,,17,856
Rintalahdentie,,165,247
Rintalantie,,110,250
Risulantie,,1,6
Ritvalantie,,10,23
Rokulinkatu,,13,
Rokulintie,,3,13
Ruokosuontie,,115,237
Ruskealanlammentie,,2,100
Ruskealantie,,29,55
Ruskosalontie,,3,45
Ränniläntie,,30,69
Ränninmäentie,,7,62
Sahalahdentie,,19,45
Saraniementie,,37,97
Saukkolanmäentie,,2,26
Saventie,,21,85
Seitaniementie,,59,69
Siikalahdentie,,56,122
Siiraanniementie,,22,520
Sikosaarentie,,57,71
Siltasuontie,,23,86
Simolantie,,18,70
Simonniementie,,63,77
Soidinniementie,,20,85
Sorakummuntie,,1,
Soukkiontie,,17,97
Sukontie,,1,14
Sukselantie,,1,3
Sulkusalmentie,,45,163
Suotie,,20,243
Sysmäntie,,3,229
Syvälahdentie,,19,
Syvänteentie,,21,103
Syysniementie,,19,119
Syyssaarentie,,32,48
Säämyskätie,,1,10
Taimentie,,30,48
Tainiontie,,1,13
Taivatlahdentie,,11,120
Talviontie,,4,16
Tarhalantie,,41,531
Tervaportintie,,45,
Tervatorpantie,,32,77
Terveystie,,1,3
Tippavaarantie,,13,
Tiukansaarentie,,74,106
Tollinmäentie,,28,945
Tommolantie,,1,8
Tonttulankaari,,15,21
Toritie,,6,14
Tornitie,,3,15
Tuohikuja,,1,6
Tuvanpolku,,12,18
