street_fi,street_sv,lono,hino
Akselinkuja,,1,
Alhontie,,31,37
Ansarintie,,1,47
Haalaajankuja,,1,12
Haapakuja,,1,4
Haapalehdonkuja,,1,11
Haapalehdontie,,1,14
Havulinnantie,,1,11
Hirvitie,,1,14
Hollanterintie,,1,10
Huopakuja,,1,3
Huovuttajankuja,,3,23
Jussinkuja,,3,
Kaarlenkuja,,1,5
Kallenkuja,,1,3
Kalliomäentie,,3,17
Kallionkuja,,2,15
Kalliorinne,,1,12
Kangaskuja,,1,4
Kannuskuja,,1,4
Karhunojankuja,,6,
Karhunojanpolku,,9,11
Karhunojantie,,6,193
Karinpolku,,2,6
Karintie,,1,16
Kehrääjänkuja,,2,8
Kehrääjäntie,,2,19
Keskiläntie,,1,5
Kiertäjäntie,,1,27
Kooppikuja,,1,5
Korpelantie,,2,4
Kotikuusenkuja,,1,5
Kotikuusentie,,40,
Kukkosenapaja,,,
Kukonperä,,4,14
Kuoviluodontie,,4,6
Lammentie,,2,66
Liinakuja,,2,7
Loimikuja,,1,18
Loukontie,,3,10
Luntinkuja,,1,
Maijassuonkuja,,1,
Maijassuonpolku,,2,6
Maijassuontie,,1,18
Majalanpolku,,4,
Majalanrinne,,1,3
Mariankuja,,1,14
Merkkaajankuja,,2,4
Metsäkuja,,1,5
Metsärannankuja,,13,44
Metsärannanpolku,,20,26
Metsärannantie,,20,96
Mustavuorentie,,1,10
Mäntylänpolku,,4,6
Mäntyläntie,,2,27
Mäntyvaarantie,,1,12
Nallenpolku,,9,15
Nitinkaari,,1,11
Nitinkuja,,1,3
Nitti,,3,5
Noppaajankuja,,1,6
Pakkakuja,,1,5
Palmuntie,,35,105
Palokuja,,2,
Palomäentie,,2,78
Pinnikuja,,2,7
Prässääjänkuja,,2,15
Pukinkullantie,,1,10
Pukinsarvi,,1,5
Pulteri,,1,3
Puolaajankuja,,1,16
Puolaajanpiha,,1,16
Puolakuja,,1,3
Putsarinkuja,,2,8
Päivöläntie,,6,22
Rinnetie,,13,30
Rullaajankuja,,1,9
Rullakuja,,,
Satiinikuja,,1,5
Sippaantie,,7,85
Skyttänkulma,,1,7
Solmijankuja,,1,14
Solmijanpolku,,,
Solmuttajankuja,,2,4
Sorarinne,,1,6
Suopohjantie,,44,272
Takkumaankuja,,41,45
Takkumaantie,,66,
Tammikallionpolku,,1,3
Tampinkuja,,1,6
Tikantie,,5,
Toimelantie,,25,51
Tuomarinperäntie,,27,31
Valkintie,,1,15
Vanha Verkatehtaantie,,3,
Verkakatu,,4,
Verkaranta,,1,12
Viisasperkontie,,2,10
Vilttikuja,,1,7
Vuorenpääntie,,6,110
Vuorikuja,,1,9
Välikuja,,4,6
Välitie,,1,92
Vällytie,,2,7
