street_fi,street_sv,lono,hino
Elovaarantie,,10,26
Havukantie,,1,14
Havukkalammentie,,6,14
Havukkavaarantie,,2,41
Jukajoentie,,1,49
Kalliomäentie,,4,4
Kansanahontie,,2,
Keskijärventie,,793,1429
Kujalantie,,6,8
Könnikäsvaarantie,,12,23
Lappalantie,,1,5
Marjovaarantie,,2,8
Matkalahdentie,,55,65
Mustakorventie,,2,
Mustavaarantie,,1,39
Päntönsaarentie,,1,1
Päntöntie,,2,15
Saarilammentie,,11,13
Selkientie,,4,53
Sorontie,,1,5
Tiittalantie,,1,30
Upetontie,,1,9
Ylisenjärventie,,350,
