street_fi,street_sv,lono,hino
Ahvenvuorentie,,6,344
Aromaantie,,6,
Arontie,,34,44
Hirsimäentie,,272,390
Hirvijoentie,,10,213
Hollintie,,4,72
Honkamäentie,,11,67
Huhmarkoskentie,,11,124
Huhtalankuja,,6,20
Huhtalantie,,10,36
Jylhäntie,,127,487
Karhunmaantie,,66,
Karintie,,3,200
Karjanlahdentie,,10,892
Kellarivuorentie,,11,67
Kivitie,,10,
Kortesjärventie,,800,892
Kustaantie,,4,24
Lahoosenkuja,,9,35
Myllytie,,21,53
Mäkifräntiläntie,,11,45
Paulunmäentie,,6,16
Pelkolantie,,78,234
Perttulantie,,241,362
Puskalantie,,32,371
Ristimaantie,,52,92
Tiilivainiontie,,5,149
Uusitalontie,,7,
Vähälahdentie,,9,49
