street_fi,street_sv,lono,hino
Aallonkuja,,1,9
Aholantie,,1,5
Ajuksentie,,5,37
Allinkuja,,3,
Ansaskuja,,1,9
Bernerinkuja,,1,5
Bernerintie,,1,22
Ensontie,,1,
Haankorventie,,1,25
Haanvuorentie,,1,78
Hakapolku,,1,7
Havukuja,,3,
Hevospolku,,1,13
Hiihtäjäntie,,1,26
Horjalviikintie,,2,11
Horssingintie,,1,17
Itälahdentie,,1,14
Kaarnakuja,,1,3
Kaivotie,,4,12
Kankaantie,,2,41
Karhunkierros,,1,30
Karjapolku,,1,6
Kaskitie,,1,35
Kerrospolku,,2,8
Kiilintie,,14,
Kirjakorventie,,1,3
Kuntopolku,,3,6
Kuormatie,,1,19
Majavapolku,,2,13
Marjatanpolku,,1,3
Matinsaarentie,,153,
Mestarinpolku,,1,8
Mirjantie,,1,14
Murtalhontie,,9,33
Myyräpolku,,1,6
Mäyräpolku,,3,5
Nallenpolku,,1,6
Neulaskuja,,2,4
Ojatie,,1,17
Paavonpolku,,7,28
Palkkikuja,,1,5
Penttilänkuja,,1,19
Pilaritie,,2,130
Pähkinätie,,1,51
Päskärrintie,,3,5
Pönkänmäki,,30,
Rajankuja,,1,12
Ratapolku,,3,6
Rinnetie,,11,15
Sakinkuja,,1,12
Siitosentie,,1,58
Siskolanpolku,,1,9
Summan Tehtaat,,,
Summantie,,91,158
Suortinkuja,,1,17
Suovatie,,1,5
Tenkkiilintie,,100,
Tuhkamäenpolku,,5,10
Valimopolku,,1,20
Vehkapolku,,1,25
Vilinkuja,,2,19
Vuoksenkuja,,1,19
