street_fi,street_sv,lono,hino
Auvilanpolku,,30,
Enklaavintie,,39,
Etelämäentie,,325,
Haapalehdontie,,141,149
Hietaharjuntie,,2,60
Hiilenjärventie,,4,61
Hiilenmetsäläntie,,4,6
Hiilenvuori,,88,
Humalajärventie,,50,
Itätuulentie,,223,
Kaakontie,,108,222
Kataistentie,,30,
Kilpalantie,,170,
Kivisuontie,,480,1945
Koiramäentie,,99,
Koivukuja,,6,
Korkeakankaantie,,10,586
Kurkijärventie,,18,44
Lehtolantie,,9,20
Majatie,,66,
Metsäläntie,,,
Mökkitie,,10,
Nisulantie,,8,45
Professorintie,,2,
Rauhalantie,,,
Rutamylly,,4,
Rutapolku,,2,
Sulkulantie,,56,
Syysniementie,,34,186
Toivolantie,,13,25
Tuohilammintie,,426,
Vanha Rauhalantie,,26,168
Vehmaantie,,70,
Vääräjärventie,,443,
