street_fi,street_sv,lono,hino
Ansiontie,,1,651
Anttilantie,,15,
Asemantaustantie,,1,277
Asematie,,2,17
Eskolantie,,29,170
Fannynpolku,,1,
Haapatie,,2,13
Hakuninkallio,,14,44
Hakunintie,,31,
Harjutie,,1,3
Heikinkuja,,1,5
Heinonkuja,,1,5
Hiekkakuja,,1,4
Hiekkapohja,,14,18
Hikiäntie,,,
Hirvenojantie,,24,58
Hongistontie,,186,221
Honkakuja,,3,8
Honkarannantie,,,
Honkarinteentie,,1,14
Huvijärventie,,1,11
Huvikuja,,1,7
Huvilammenraitti,,1,
Höyläämöntie,,3,26
Ihantolantie,,1,8
Jaakkolantie,,77,
Jaskantie,,1,15
Jokelantie,,4,82
Jokilohkontie,,10,160
Jokirannantie,,9,75
Jorinpolku,,2,5
Kaaritie,,1,17
Kaisanlähteentie,,12,
Kaisanpolku,,1,6
Kaivokuja,,2,
Kalliontie,,5,519
Kangaspolku,,1,4
Kantolantie,,29,
Karjapellontie,,2,10
Katajakuja,,1,6
Katajatie,,1,21
Keskustie,,1,25
Ketuntie,,6,95
Kilpisuontie,,100,193
Kisällintie,,2,
Kivikuja,,2,10
Koirakoski,,1,
Koivumäentie,,207,320
Koivupolku,,2,4
Korpimetsontie,,44,70
Kotitie,,2,13
Koulunraitti,,3,5
Kutomontie,,3,
Kuusiluhta,,,
Kuusimäentie,,6,
Kuusitie,,2,28
Kyläinvälintie,,3,113
Käpytie,,1,7
Lammenranta,,20,28
Lampitie,,4,10
Lankkukuja,,18,
Lehmuspolku,,4,6
Leppäsenojantie,,314,452
Lepänojantie,,4,424
Lukiotie,,1,10
Maitoistentie,,11,519
Makrotie,,1,
Marjankuja,,1,5
Masankuja,,2,4
Mestarintie,,1,7
Metsolantie,,35,65
Metsäkuja,,1,4
Metsätie,,1,9
Mustanojantie,,116,
Myllytie,,2,18
Mäki-Sykärintie,,4,8
Mäntykankaantie,,1,9
Mäntykuja,,3,6
Neulaskuja,,1,5
Nummenpääntie,,1,160
Oikotie,,10,120
Oitintie,,868,1610
Paavolantie,,4,18
Pajulammentie,,3,19
Pajuntaustantie,,50,68
Pekantie,,1,6
Pekkalankuja,,,
Pelikuja,,3,
Petäjäkuja,,1,6
Petäjätie,,2,17
Pihakuja,,1,5
Pihkatie,,4,15
Pihlajantie,,1,6
Pihlajatie,,1,6
Pirjontie,,7,101
Poste Restante,,,
Pukinkiventie,,145,147
Pursijärventie,,11,170
Puujaa,,,
Puujaanlenkki,,1,520
Puujaantie,,1,635
Puujoenkuilu,,,
Rantahaantie,,35,83
Ratatie,,1,9
Reinunharju,,61,101
Riihimäentie,,3233,3781
Rivikuja,,,
Roosanpolku,,1,3
Ruoholantie,,26,301
Ruohotie,,1,12
Ruotimonkuja,,4,
Rutajärventie,,30,553
Rutaranta,,22,
Sahantie,,1,11
Sahurintie,,13,
Sakunkuja,,4,
Sammalpolku,,1,5
Santakuja,,20,37
Savelantie,,1,400
Savijoentie,,120,
Savilaukuntie,,1,11
Savinsaarentie,,17,
Selkäinmäentie,,2,39
Sinilaaksontie,,4,
Sorakuja,,1,5
Suonreunantie,,13,97
Suontaustantie,,31,155
Sykärinmäentie,,5,10
Sykärintori,,,
Syvänojantie,,9,40
Tammitie,,5,
Tampintie,,1,23
Tarjantie,,1,10
Tokeentie,,59,
Torholanlammintie,,2,175
Torholantie,,4,115
Tyhjälänkuja,,1,6
Tyhjäläntie,,1,6
Töytynmäentie,,1,18
Töytynmäki,,4,
Ullankuja,,1,4
Umpistentie,,5,282
Uretaanitie,,1,
Urheilutie,,3,8
Uusipellontie,,2,156
Vaahteratie,,2,33
Valkjärventie,,36,311
Valuntie,,1,9
Vanha Järveläntie,,6,
Vanha Valtatie,,4,166
Vartiomäentie,,1,18
Viertolantie,,125,
Viikintie,,10,73
Viinikaisentie,,5,20
Viitalantie,,2,165
Vuolteenkoskentie,,3,113
Vähäkalliontie,,11,682
Välikuja,,3,5
Vääränmäentie,,76,
