street_fi,street_sv,lono,hino
Helmikkalantie,,37,43
Hepolahdentie,,5,63
Hämeenlinnantie,,43,270
Ilkontie,,2,34
Joensuuntie,,52,60
Kaitamontie,,237,412
Kissalammintie,,1,101
Koulumäentie,,13,27
Kuisemanpolku,,23,33
Kuisemanraitti,,9,125
Kuisemantie,,8,362
Kyllöntie,,15,76
Kärväntälänraitti,,20,95
Köyrinkulma,,38,
Köökinmäentie,,1,55
Lahdentie,,1470,1828
Mustamäentie,,17,23
Mäkipääntie,,7,50
Mäntymäentie,,2,64
Parvoonranta,,10,30
Rutasillantie,,44,
Saksankärki,,7,90
Sarjalantie,,7,25
Saukontie,,2,499
Saviniementie,,35,
Tanhuantie,,3,
Unnaanmäentie,,1,422
Vanhansillanpolku,,6,
Villantie,,30,50
