street_fi,street_sv,lono,hino
Aittolahdentie,,5,
Erärauhantie,,4,6
Hattujärven Rantatie,,1,13
Hattujärventie,,1,57
Hatun Marjovaarantie,,8,
Hatunraitti,,1,9
Hatuntie,,302,484
Hietajärventie,,19,
Hoikanpurontie,,15,
Hoskontie,,5,
Hovattalanvaarantie,,1,9
Iljanvaarantie,,15,53
Joutsikintie,,16,
Kohorannantie,,4,6
Koivupellontie,,6,
Kumputie,,2,6
Kurvisenlahdentie,,1,
Paksuniementie,,26,34
Pampalontie,,11,
Peurakankaantie,,81,
Poikopääntie,,56,
Polvikoskentie,,1,69
Suvispääntie,,9,9
Syväjärventie,,12,
Särkijärventie,,27,
Tervalahdentie,,10,
Tiittalanvaarantie,,2,21
Uimarannantie,,20,
Viluvaarantie,,11,
Vänskäläntie,,1,15
Vääräsuuntie,,6,10
