street_fi,street_sv,lono,hino
Anna-Muorin Tie,Mor Annas Väg,1,11
Etelärinne,Sydbranten,3,6
Etelätie,Sydvägen,1,49
Hedelmäkuja,Fruktgränden,1,8
Helsingintie,Helsingforsvägen,29,66
Hirsikalliontie,Timmerbergsvägen,1,34
Honkavaarankuja,Furubackagränden,1,
Honkavaarantie,Furubackavägen,2,7
Humiseva,Susebo,1,14
Humisevanportti,Suseboporten,2,6
Kahisevankuja,Frasagränden,2,6
Kahisevanmäki,Frasabacken,1,5
Kahisevantie,Frasavägen,1,30
Kandidaatinkuja,Kandidatgränden,8,12
Kavallinkallio,Kavallberget,2,5
Kavallinkuja,Kavallgränden,1,16
Kavallinmäki,Kavallbacken,1,21
Kavallinniitty,Kavallängen,3,6
Kavallinniitynkuja,Kavallängsgränden,1,9
Kavallinpelto,Kavallåkern,3,15
Kavallinpuisto,Kavallparken,1,27
Kavallinrinne,Kavallbrinken,1,12
Kavallinsuontie,Kavallmossvägen,1,6
Kavallintie,Kavallvägen,49,
Kievarinpolku,Gästgivarstigen,1,8
Kievarinraitti,Gästgivarsstråket,2,4
Kirsikkakuja,Körsbärsgränden,1,5
Kirsikkaportti,Körsbärsporten,4,8
Kolmikulma,Trehörnan,2,7
Koritie,Korgvägen,1,16
Kuusiniementie,Grännäsvägen,1,31
Kuusiniemi,Grännäs,2,15
Köysitie,Repvägen,1,7
Latvapolku,Toppstigen,1,8
Latvatie,Toppvägen,1,20
Lukionahde,Gymnasiebacken,1,14
Lukiotie,Gymnasievägen,1,
Luumukuja,Plommongränden,1,6
Lähderannantie,Källstrandsvägen,6,
Mariantie,Mariavägen,2,26
Nuumäentie,Nobacksvägen,2,14
Nuuniitynkuja,Noängsgränden,1,13
Omenakuja,Äppelgränden,2,8
Pesätie,Bovägen,2,12
Puutarhatie,Trädgårdsvägen,1,24
Päärynäkuja,Pärongränden,2,6
Päärynäpolku,Päronstigen,1,5
Rajamännynahde,Råtallbacken,1,6
Rajamännynkuja,Råtallgränden,3,8
Rypälekuja,Druvgränden,2,9
Siestankuja,Siestagränden,16,28
Tukkipolku,Stockgången,1,5
Tuohistanhua,Näverskäppstået,3,
Tuokkonen,Näverskäppan,1,4
Tuokkoskuja,Näverskäppsgränden,1,6
Tuokkostie,Näverskäppsvägen,1,9
Turuntie,Åbovägen,100,169
Turuntienportti,Åbovägsporten,3,
Törmäniitynahde,Brinkängsbacken,4,
Törmäniityntie,Brinkängsvägen,2,18
Törmänsilmänkuja,Brinktjärnsgränden,1,18
Vanha Turuntie,Gamla Åbovägen,1,11
Viherkallionkuja,Grönbackagränden,3,11
Viherkalliontie,Grönbackavägen,1,10
Viherlaakson Tori,Gröndalstorget,5,
Viherlaaksonranta,Gröndalsstranden,3,21
Viherlaaksontie,Gröndalsvägen,5,24
