street_fi,street_sv,lono,hino
Kastanjakuja,Kastanjegränden,1,6
Kiulukkapolku,Nyponstigen,2,4
Kolmikallionkuja,Trebergsgränden,1,3
Lammaskuja,Lammgränden,2,4
Lammaslammentie,Lammträskvägen,3,17
Lammaspolku,Lammstigen,1,7
Lammasrinne,Lammbrinken,3,
Lammastie,Lammvägen,3,18
Lampikuja,Träskgränden,1,7
Mantelikuja,Mandelgränden,1,6
Mantelipolku,Mandelstigen,2,6
Pähkinänkuori,Nötskalet,1,4
Pähkinänsärkijä,Nötknäpparen,2,8
Pähkinärinteentie,Hasselbacksvägen,22,52
Pähkinätie,Hasselvägen,2,12
Terhokuja,Ollongränden,1,6
Terhotie,Ollonvägen,1,6
