street_fi,street_sv,lono,hino
Aavikkotie,,119,343
Aholanraitti,,4,139
Ansio,,26,
Ansiolahdentie,,88,152
Kaivannontie,,3,
Kasiniemenraitti,,229,455
Kokkopirtintie,,2,20
Kurenlahdentie,,71,95
Kurenniemenpolku,,8,82
Kyynäröjärventie,,38,
Lakkaniementie,,35,144
Leppälahdentie,,11,75
Majamäentie,,14,102
Majaniementie,,35,
Mamrentie,,114,
Matinniementie,,52,188
Multatöyryntie,,49,
Palsantie,,611,1040
Partinkuja,,44,
Partinranta,,32,
Pihlajistontie,,20,
Ruhansillantie,,125,339
Satamantie,,46,208
Taiparannantie,,10,26
Uurantie,,7,66
Vehkakyläntie,,17,510
Viitaniementie,,2,342
