street_fi,street_sv,lono,hino
Ahvenkuja,,,
Ahvenpolku,Abborrstigen,1,22
Ahvensaarentie,Abborrholmsvägen,29,86
Barösund,,,
Barösundintie,Barösundsvägen,654,717
Bastö,,,
Bengtstorpintie,Bengtstorpsvägen,18,
Bjursintie,Bjursvägen,15,366
Björkvikintie,Björkviksvägen,17,33
Djupsundintie,Djupsundsvägen,26,74
Elisaari,Älgsjö,,
Espingintie,Espingsvägen,76,90
Framnäsintie,Framnäsvägen,24,161
Granholm,,,
Granvikintie,Granviksvägen,11,51
Gölisnäsintie,Gölisnäsvägen,69,248
Hartesvikintie,Hartesviksvägen,42,275
Haukipolku,Gäddstigen,3,38
Hättvikintie,Hättviksvägen,18,43
Högholm,,,
Itäinen Baröntie,Östra Barövägen,81,277
Juvikintie,Juviksvägen,23,67
Korssundintie,Korssundsvägen,12,
Kuhatie,Gösvägen,11,33
Kvarnvikintie,Kvarnviksvägen,4,33
Kyrknäsuddintie,Kyrknäsuddsvägen,50,68
Lähderannantie,Källstrandsvägen,3,63
Läntinen Baröntie,Västra Barövägen,23,439
Lärkbackantie,Lärkbackavägen,24,40
Långvikintie,Långviksvägen,25,
Mangrund,,,
Mövikintie,Möviksvägen,1,75
Orslandet,,,
Oskarsbergintie,Oskarsbergsvägen,11,55
Ramsjöntie,Ramsjövägen,89,372
Risholmen,,,
Sandvikintie,Sandviksvägen,28,48
Sonabackanpolku,Sonabackastigen,15,78
Tjudaksenkaari,Tjudassvängen,7,21
Tjudaksentie,Tjudasvägen,11,118
Tullbackantie,Tullbackavägen,22,36
Valhallantie,Valhallavägen,8,21
Verkvikintie,Verkviksvägen,26,354
Vikuddintie,Vikuddsvägen,49,56
Villvikintie,Villviksvägen,42,74
Västergårdintie,Västergårdsvägen,15,39
Åkerholm,,,
