street_fi,street_sv,lono,hino
Ahertajankatu,,1,33
Ala-Houhalantie,,6,30
Anolankatu,,2,
Anolankuja,,1,5
Anolanpolku,,1,5
Feelinkuja,,1,6
Haapapurontie,,12,43
Halavanahde,,3,21
Halosentie,,25,51
Hamppulantie,,7,17
Hankkeenkuja,,1,3
Harjulantie,,1,
Herulahdentie,,40,100
Hesenkuja,,3,6
Hesenpolku,,6,
Hiedanmaantie,,11,551
Houhajärventie,,52,493
Houhajärvi,,,
Houhaniementie,,74,158
Houharannantie,,33,59
Huhtaniituntie,,5,260
Huikkalanvuorentie,,37,65
Huittistentie,,216,268
Hyrkintie,,1,
Hyrkki,,,
Hyssänojantie,,6,92
Iidanpolku,,,
Isonkiventie,,12,24
Jaakonpolku,,2,15
Jokelankulmantie,,57,275
Jussinkuja,,3,5
Jussinpolku,,3,
Kalalahdentie,,3,55
Kangastie,,119,752
Kankurinkuja,,1,5
Kaparivuorentie,,1,33
Katajistonkatu,,3,10
Katajistonkuja,,2,4
Keskikatu,,1,38
Kiimamäentie,,19,66
Kirkkokiventie,,16,
Kivisillantie,,6,143
Kivitie,,9,103
Koivulantie,,23,228
Koivulehdontie,,28,
Korventaustantie,,1,
Kotimetsä,,2,14
Kraatarinkatu,,2,
Kraatarinkuja,,1,16
Kukkatie,,3,40
Kullaantie,,19,41
Kulmalankatu,,22,
Kulmalankuja,,,
Kurki,,,
Kuvastinkuja,,3,16
Kytökuja,,4,
Kämmäkäntie,,2,553
Lammassaarentie,,3,
Lamminsuontie,,2,14
Lanteenkuja,,1,3
Lanteenpolku,,2,
Lassenpolku,,2,5
Latokuja,,2,4
Laukontie,,41,70
Linkkitie,,3,29
Looruntie,,4,6
Loukkomaankuja,,,
Luonnonkorventie,,13,51
Mainintie,,8,
Matikkalantie,,3,
Maurialantie,,55,676
Metsäpurontie,,8,15
Miinankuja,,,
Mikkelmaankuja,,8,
Moitusmaantie,,21,248
Munkintie,,10,24
Mäkelänkatu,,1,16
Mäkelänpolku,,3,5
Mäki-Soinintie,,8,602
Mäntyniementie,,50,185
Nurmikuja,,1,7
Näntöläntie,,21,115
Paljassaari,,,
Peilikuja,,3,10
Peilitie,,15,21
Penttilänkatu,,1,8
Penttilänkuja,,1,9
Penttilänpolku,,1,12
Peukalomäentie,,5,21
Peuraa,,,
Pikkuniituntie,,11,59
Pikkupellonmutka,,3,14
Punkalaitumentie,,37,998
Pyhäniementie,,24,115
Rantalanraitti,,55,102
Ratastie,,12,38
Rudolf Koivun Tie,,20,205
Ryömäntie,,90,151
Räimäentie,,2,4
Salosmaaantie,,7,
Sammaantie,,2,12
Santaharjuntie,,3,491
Suppulantie,,1,70
Suulikuja,,3,5
Syrjäntie,,1,
Tapiolankuja,,10,70
Tapiolankylä,,,
Torpparinkatu,,,
Torpparinkuja,,,
Tuomenojantie,,53,163
Tyrväänkylä,,,
Tyrväänkyläntie,,17,498
Tyynistönkatu,,,
Varvarinkuja,,3,
Vesamäentie,,1,
Vihtorinkuja,,,
Vilposenkuja,,14,
Vinkintie,,2,22
Virkatie,,9,114
Virtasenkuja,,1,9
Virtasenpolku,,1,8
Vuohelantie,,34,54
Vuorikuja,,1,8
Vuoritie,,4,29
Yli-Houhalantie,,3,62
Ylistenniementie,,13,148
Yrittäjänkatu,,1,3
