street_fi,street_sv,lono,hino
Alakaarre,,1,185
Aleksanterinreitti,,67,173
Allintie,,39,59
Asteritie,,2,28
Hirventie,,1,72
Huumantie,,1,5
Jylpyntie,,12,39
Jäniksentie,,1,22
Keisarinmajantie,,4,200
Keskikaarre,,1,69
Koppelontie,,1,16
Kurjenpolku,,1,50
Kurjentie,,1,23
Kurpantie,,1,12
Kyyhkysentie,,1,20
Langinlaaksonkuja,,23,
Leppälinnuntie,,1,10
Naakantie,,2,56
Närhintie,,1,20
Oravantie,,1,79
Orvokkitie,,37,52
Peurantie,,1,48
Roosatie,,47,49
Satakielentie,,1,31
Saukonkatu,,3,5
Seppolantie,,1,67
Takojantie,,19,32
Talitiaisentie,,1,8
Tulppaanitie,,46,
Uunilinnuntie,,1,8
Valajantie,,1,18
Yläkaarre,,1,63
