street_fi,street_sv,lono,hino
Ahjonkatu,,1,
Alangonkatu,,1,10
Antinsaarenkatu,,3,30
Donnerinkatu,,3,11
Hakalankatu,,1,4
Harkkokatu,,1,9
Helenenkatu,,1,39
Huvilakatu,,1,19
Hyvinkäänkatu,,1,42
Hyyppäräntie,,7,173
Hämeenkatu,,2,41
Impilinnankatu,,2,3
Jauholammintie,,110,192
Jokelankatu,,3,13
Jousikatu,,1,
Juolukankuja,,,
Kaapelikatu,,1,4
Kanervakatu,,3,12
Kankurinkatu,,2,11
Karankatu,,2,
Kasöörinkatu,,1,10
Kauppakuja,,,
Kauppalankatu,,2,39
Kauppatori,,1,
Kehrääjänkatu,,1,35
Kenttäkatu,,1,12
Kerkkolankatu,,1,42
Keskikatu,,2,13
Kirjastopolku,,2,
Kirvesmiehenkatu,,2,19
Koulukatu,,1,18
Kulokatu,,3,14
Kuokkamaantie,,,
Kutojankatu,,1,39
Kutomokatu,,3,42
Kytäjäntie,,187,535
Lampilantie,,70,
Lyijykatu,,1,11
Martinkatu,,3,65
Matinkatu,,1,18
Munckinkatu,,58,89
Muovikatu,,1,4
Mustankiventie,,37,43
Myllyrannantie,,10,
Mäkikuumolantie,,1,20
Neitsytsaarentie,,109,122
Niinistönkatu,,1,18
Niittyvillantie,,,
Nukarinkatu,,3,11
Oikokatu,,,
Oikokuja,,1,
Ossianinkatu,,6,33
Palmunkatu,,1,8
Pappilankatu,,1,51
Parantolankatu,,3,53
Peltokaari,,61,
Peltokuumolantie,,2,4
Pengerkoskenkatu,,1,11
Piilolammintie,,35,99
Pinninkatu,,1,14
Pohjoinen Puistokatu,,1,18
Poste Restante,,,
Postiljooninkatu,,1,10
Puutarhakatu,,2,40
Päivärinteentie,,46,
Ranssunkaari,,1,10
Ranssunpolku,,2,
Ratakatu,,5,11
Rautakatu,,1,
Rautatieasema,,,
Rautatienkatu,,7,11
Riihitie,,1,95
Runeberginkatu,,2,15
Sahakuja,,1,3
Sahanmäenkatu,,1,30
Salonkatu,,2,13
Sandelininkatu,,1,13
Seittemänmiehenkatu,,1,34
Sukkulanpolku,,1,
Suokatu,,1,36
Sähkökatu,,5,58
Taka-Martintie,,,
Tallimiehenkatu,,1,30
Teollisuuskatu,,1,33
Tinakatu,,1,10
Toivonkatu,,4,18
Torikatu,,1,999
Urheilukatu,,4,28
Usminjärventie,,9,204
Usminrinteentie,,16,111
Usmintie,,51,301
Uudenmaankatu,,1,47
Vakkurintie,,10,74
Valtakatu,,1,55
Vanhanmyllynkuja,,17,27
Vanhanmyllyntie,,26,134
Vanhatie,,1,20
Vantaankatu,,42,65
Varastokatu,,6,19
Varpukatu,,2,11
Viertolankatu,,4,49
Viinalahdentie,,,
Viistokatu,,1,52
Vilhelmiinankatu,,1,15
Vuokonkatu,,1,8
Vuorenniityntie,,84,88
Värimestarinkaari,,1,5
Värttinäpolku,,1,5
Yhtiönkatu,,1,10
Ystävyydenkatu,,21,
