street_fi,street_sv,lono,hino
Haapaharjuntie,,14,323
Haapalahdentie,,1,206
Haapaluhdantie,,69,
Haapaseläntie,,81,
Harjutie,,2,13
Havukuja,,2,4
Hevosmiehentie,,13,36
Hiidensaari,,15,73
Honkatie,,1,23
Hyvärilä,,,
Hyvärintie,,13,159
Iitiäntie,,862,
Juuresahontie,,1,59
Juvola,,,
Juvolantie,,14,492
Järvelänkuja,,15,25
Kaarnakuja,,2,6
Kangastie,,34,126
Katajakuja,,1,10
Katajankaari,,1,22
Katajatie,,2,12
Keskitie,,,
Kettisentie,,6,46
Koivukuja,,3,6
Koivutie,,1,20
Kokkotie,,1,
Kotikuja,,1,4
Kuukankaari,,1,13
Kuukankuja,,6,12
Kuukanranta,,1,6
Kuukanrinne,,2,
Kuusitie,,1,13
Käpyläntie,,,
Lepikonkuja,,1,4
Lepikontie,,20,176
Lieslahdentie,,10,87
Louhostie,,5,163
Luukkaantie,,4,180
Marjasaari,,3,45
Masiinakuja,,1,4
Mikkelintie,,160,853
Monnontie,,27,35
Myllyojantie,,20,46
Mäkirinteentie,,111,
Mäntytie,,1,16
Neulaskuja,,1,6
Nuppolantie,,14,32
Oikotie,,5,17
Oiveentie,,55,
Onkimaniementie,,5,68
Paavonsaari,,1,
Pajatie,,1,111
Pajutie,,2,10
Palotie,,11,118
Pentinmäentie,,105,114
Petäjätie,,1,9
Pukintie,,,
Raikulitie,,1,41
Rantatie,,6,
Remusentie,,3,121
Riihikuja,,1,4
Riihipellontie,,1,16
Rikkolantie,,6,70
Rinnetie,,77,
Ruomintie,,1197,1299
Saimaantie,,14,174
Salosaari,,121,139
Sara-Ahontie,,7,205
Saviniementie,,58,110
Tallisentie,,4,10
Tammitie,,3,12
Telamäki,,,
Terhokuja,,2,4
Tuomelanpellontie,,9,
Tykkitie,,1,
Työmösensaaret,,3,21
Työpesintie,,136,224
Ukonsaaret,,33,69
Uskintie,,10,187
Vainikkala,,,
Vainikkalantie,,715,811
Valimotie,,18,
Vanhatie,,5,20
Varstakuja,,1,6
Välikankaantie,,5,45
Värtöläntie,,11,47
