street_fi,street_sv,lono,hino
Ahteenpääntie,,1,8
Aimolankuja,,1,6
Eerolantie,,1,18
Eskolantie,,1,80
Karjalantie,,1,93
Kivipöytälänkuja,,1,14
Korpitie,,1,61
Korvenojankuja,,1,12
Kotinmäenkuja,,1,6
Kuotinkuja,,1,6
Kärppäkalliontie,,1,13
Latomäenkuja,,1,8
Ojakuja,,1,17
Ojatie,,1,18
Pariladonkuja,,1,6
Pieskankuja,,1,6
Pärrinkuja,,1,4
Pöytälänkuja,,1,12
Ritarintie,,40,42
Ruotukuja,,3,12
Ruotutie,,1,53
Salomaantie,,1,26
Saukontie,,1,46
Taaporintie,,1,11
Toiviontie,,1,3
Välitie,,1,4
