street_fi,street_sv,lono,hino
Aholantie,,406,459
Ampialantie,,8,764
Asunnantie,,13,52
Asunta,,,
Hautalantie,,207,535
Havuniementie,,58,190
Heinäkorventie,,329,
Heinäperäntie,,261,542
Hiekkaniementie,,65,
Hietalahdentie,,2,27
Isojärventie,,405,455
Jokelantie,,,
Jyväskyläntie,,760,1293
Kataistontie,,91,
Kivitalontie,,60,100
Koivulantie,,3,
Kokkotie,,11,111
Lehtosuontie,,100,
Limppusaarentie,,3,29
Länkeläntie,,62,110
Niemeläntie,,17,158
Onkelantie,,66,
Papinahontie,,112,140
Piippalantie,,17,58
Puutteenniementie,,3,80
Rantalehdontie,,1,98
Riitalammintie,,76,
Rimmintie,,4,420
Ruodemäentie,,100,250
Sammalisentie,,47,67
Selkäniementie,,140,200
Suontauksentie,,71,
Taavettilantie,,16,62
Taipaleentie,,110,373
Viitamäentie,,37,
