street_fi,street_sv,lono,hino
Alikartano,,9,38
Alikartanontie,,218,313
Elontie,,4,30
Haitintie,,60,792
Harainen,,14,24
Harvialan Asematie,,41,
Harvialan Puistotie,,5,18
Harvialan Rantatie,,13,29
Harvialantie,,527,725
Haulionmäki,,1,
Haulionranta,,51,
Heinäjoentie,,3,100
Huhtamontie,,327,
Kaskiniityntie,,55,
Katajamäentie,,63,79
Kissalammintie,,8,90
Kukinto,,1,20
Marjoniementie,,11,
Myllynkulmantie,,247,
Myllytie,,50,143
Norkkokehä,,1,36
Norkkopolku,,1,13
Nuppukehä,,1,36
Nuppupolku,,1,10
Ojala,,,
Ojalantie,,44,119
Paistianmäki,,9,
Rantapuisto,,2,10
Rantapuistonpiha,,1,7
Ratatie,,90,118
Silmupiha,,1,9
Sorsimonpiha,,1,11
Stampintie,,33,
Sääjärventie,,33,638
Toivaan Torppa,,186,
Versopolku,,7,9
Ylimyllyntie,,17,41
