street_fi,street_sv,lono,hino
Harjantie,,1345,2092
Heiängintie,,5,143
Huidanlahdentie,,25,163
Isoviidantie,,24,
Jokikuja,,2,14
Järvikulmantie,,1,630
Kairilantie,,3,626
Kelleskaupungintie,,6,152
Koillisväylä,,1269,
Koivulevonkulmantie,,77,215
Koivulevontie,,76,
Kotikummuntie,,37,73
Kynäsjoentie,,17,241
Kynäslahdentie,,15,284
Kytölevontie,,70,
Lahtisentie,,3,33
Lapinniementie,,95,
Lassilankirkkotie,,2,6
Laviantie,,1838,2800
Louhuntie,,55,131
Mustaojantie,,146,369
Muuraiskorventie,,95,131
Myöntäjäntie,,98,1650
Mäkitalontie,,60,114
Mäntyniementie,,50,72
Ohrajoentie,,24,50
Ohrankämmenentie,,55,127
Ohranrannantie,,145,
Oravasaarentie,,185,323
Paavolankorventie,,187,235
Painokalliontie,,104,136
Peräkyläntie,,9,429
Perämaankulmantie,,52,235
Pikatie,,9,47
Pirttiniementie,,5,90
Pitkäkankaantie,,70,80
Riutansalmentie,,55,
Ruoppanevantie,,35,92
Sotamiehentie,,2,32
Taipalmaantie,,71,77
Tenhontie,,2,208
Tervalammentie,,143,
Vihdanmäentie,,7,195
