street_fi,street_sv,lono,hino
Aaronraitti,,23,
Ahokulma,,6,105
Aholantie,,26,68
Airasmäentie,,1,3
Alesjoentie,,20,78
Arvilantie,,22,42
Halkarontie,,11,189
Hannulantie,,29,62
Heijantie,,7,47
Heinämäentie,,40,
Holinkuja,,2,69
Holmantie,,27,
Huhtamäentie,,27,
Joenniementie,,21,37
Jokiniityntie,,78,139
Jukolantie,,1,100
Jussintie,,19,
Kalliomäentie,,36,
Kalliopirtintie,,6,173
Kalliopolku,,1,5
Kammar-Kallenkuja,,4,6
Karjasillantie,,16,450
Kaukilantie,,53,
Kiiliänkuja,,1,
Kiiliäntie,,1,15
Kirkkotie,,2,150
Kivismäentie,,33,
Koivikontie,,41,
Koivukuja,,30,
Korpelantie,,49,112
Korvenkyläntie,,15,493
Koskelantie,,55,267
Koskentie,,43,444
Kotokuja,,4,19
Kototie,,3,47
Kurkelantie,,84,222
Kylä-Horkantie,,17,63
Köykäntie,,31,
Lappilantie,,2,397
Leipäläntie,,38,160
Lemmenkuja,,94,110
Maavehmaantie,,2,379
Makasiinitie,,2,
Marjastajantie,,4,68
Markkinalaanintie,,2,6
Mielastintie,,72,
Museontie,,27,
Mustikkatie,,2,8
Mylly-Heikkiläntie,,5,9
Myllykyläntie,,41,504
Mäenpääntie,,2,56
Mäensyrjäntie,,9,
Mäkirinteentie,,3,48
Männikkökuja,,1,5
Nahkurintie,,3,
Niittymäentie,,1,5
Niitynmäentie,,,
Nummelantie,,2,46
Nuorantie,,24,
Onnilankuja,,5,54
Oriharontie,,18,32
Pappilantie,,2,16
Pellonsyrjäntie,,38,46
Peltokuja,,29,89
Pirtintie,,2,11
Pitkänarontie,,13,107
Puolukkatie,,1,8
Pöhlöntie,,12,106
Rauhamaantie,,5,21
Rutapohjantie,,1,74
Saarionmaantie,,23,
Sairakkalantie,,461,688
Saviahonkuja,,41,
Seppäläntie,,127,129
Siirinummentie,,22,36
Silkkolantie,,20,42
Sillankorvankuja,,2,32
Sopukantie,,5,7
Suivalantie,,17,400
Supantie,,2,12
Suvitie,,9,75
Taipaleenkuja,,28,
Tammimäentie,,15,67
Tampsintie,,83,89
Teppolantie,,1,7
Teurojoentie,,72,178
Töykynmäentie,,16,25
Uudenkartanontie,,15,
Vadelmakuja,,1,
Vadelmatie,,3,12
Vesinotkontie,,1,9
Virolaisentie,,50,
Vähän-Sattialantie,,8,105
