street_fi,street_sv,lono,hino
Aittoniementie,,27,30
Antikkalantie,,26,960
Haapalehdontie,,10,50
Halkoniementie,,10,50
Hangashiekantie,,62,70
Hautalantie,,15,43
Heinirannantie,,13,919
Hietalahdentie,,6,36
Honkilantie,,39,65
Hukkasuontie,,3,111
Huovisenahontie,,30,41
Hyppyrikankaantie,,4,28
Hyökyntie,,7,88
Iisalmentie,,131,1589
Junttilantie,,6,61
Juuttaanniemi,,15,98
Kalatie,,49,129
Kalliontie,,9,64
Kaurijoentie,,38,48
Kehälahdentie,,4,90
Kemiläntie,,23,60
Kerittävänniementie,,59,
Kevätpuronpolku,,13,24
Kirkkoniementie,,52,64
Kokamontie,,5,40
Kokkolantie,,61,800
Korholantie,,11,42
Koskelantie,,2,53
Koskilehdontie,,1,70
Kotapaikantie,,29,61
Kotipuistontie,,1,39
Kotirannantie,,19,37
Koulutie,,32,87
Koutaniementie,,5,1121
Kovalantie,,25,29
Kuirilantie,,38,52
Kumpusuontie,,39,144
Käärmeniementie,,1,115
Lapinniementie,,43,115
Lehtolantie,,4,96
Leppäkertuntie,,4,8
Linkkitie,,1,59
Mainuantie,,718,1833
Marjaniementie,,38,62
Merisepäntie,,48,66
Metsäpurontie,,9,25
Mustolantie,,16,28
Mäkeläntie,,2,33
Nikarantie,,3,
Nurkkalantie,,1,92
Nurminiementie,,94,180
Näretie,,32,38
Olliskantie,,9,85
Ounaksentie,,18,120
Palokaivontie,,2,33
Paratiisilehdontie,,111,166
Patoniementie,,42,
Perätie,,9,63
Pikkukankuntie,,29,37
Rannantauksentie,,32,32
Rantakalliontie,,31,
Rantalantie,,1,57
Rantapuistontie,,1,75
Rautolantie,,11,37
Rikulantie,,10,50
Ruunaniementie,,24,63
Saarentie,,30,66
Salinkalliontie,,37,
Selkäniementie,,21,56
Siltalanperäntie,,1,84
Sivolanniementie,,5,339
Sokasaarentie,,26,191
Sokatie,,1,457
Suopursumutka,,24,30
Särkäntie,,17,93
Tammilehdontie,,12,28
Tervahaudantie,,23,46
Tololantie,,9,49
Tulijoentie,,3,160
Tuliniementie,,87,
Tupurintie,,2,46
Tuulirannantie,,44,54
Uimaniementie,,75,112
Venäjänniementie,,23,110
Vonganlahdentie,,51,51
Vuoreslahdentie,,364,3453
Väliahontie,,22,61
Yppälänsaari,,18,50
Yppäläntie,,20,30
