street_fi,street_sv,lono,hino
Aroniementie,,26,
Eeranniementie,,,
Haiskintie,,11,35
Harjuntie,,27,39
Harmaalantie,,120,257
Heporannantie,,5,
Heteperäntie,,63,263
Hietakaarteentie,,,
Humalaniementie,,38,
Kaivannonniementie,,91,
Kangasperäntie,,83,
Kankaanperäntie,,9,83
Kiloniementie,,17,395
Kilonluhdantie,,77,
Kivarinperäntie,,20,184
Kivilahti,,,
Kuivaniementie,,56,278
Lahnaniementie,,28,
Lehtoniementie,,33,41
Leinosentie,,19,25
Leväluhdantie,,,
Manamansalontie,,2765,5462
Martinlahdenrinne,,1,19
Mustaniementie,,20,201
Niemenkärjentie,,2,20
Nieminiityntie,,13,45
Norontie,,22,
Pienikankaantie,,6,38
Pihlajaniementie,,69,145
Puronrannantie,,55,971
Raiviontie,,19,81
Soiluanniementie,,101,271
Sydänmaantie,,48,
Teeriniementie,,156,
Törmäntie,,4,
