street_fi,street_sv,lono,hino
Aholankankaantie,,5,
Aholantie,,3,10
Alakatu,,3,
Alangonkatu,,1,6
Alangontie,,1,15
Alavantie,,1,11
Alavinkatu,,2,33
Alavintie,,1,18
Antinkuja,,3,3
Apteekkarinkuja,,1,6
Asemakatu,,1,13
Asevelitie,,1,26
Haapaniementie,,2,13
Harmaasalontie,,3,97
Hartikkalankatu,,2,4
Heikinkatu,,3,18
Heinäjoentie,,3,16
Herneahontie,,2,54
Hiekkapalstantie,,3,17
Hiltusenahontie,,1,9
Hovilankatu,,1,23
Itkonsalontie,,12,45
Joensuunkatu,,1,42
Joensuuntie,,34,40
Jokipellonkatu,,1,21
Jokipohjankatu,,7,33
Jokirinne,,1,9
Jokivaarantie,,3,10
Joutenkadun Jatko,,2,12
Joutenkatu,,3,35
Joutenlammentie,,1,22
Juholankatu,,1,9
Junamiehenkatu,,1,8
Jussinkatu,,1,10
Juvolantie,,2,15
Jyrinharjuntie,,1,6
Jyrinmäentie,,9,11
Järveläntie,,6,
Kaajakantie,,4,16
Kaasilankatu,,14,26
Kaavintie,,1,135
Kaivoskatu,,2,22
Kaivosmiehenpolku,,1,9
Kalattomantie,,2,77
Kankaantie,,2,17
Kantoleväntie,,6,15
Karjalankatu,,1,17
Kauppakatu,,2,20
Kauppalankatu,,1,28
Kehkolantie,,5,19
Keretintie,,1,
Keretti,,,
Keskuskatu,,1,6
Kettulankatu,,2,14
Kiisukatu,,1,36
Killinkuivantie,,3,9
Kirkkopolku,,1,28
Kitiläntie,,2,18
Koivikkopellontie,,1,28
Koivikonkatu,,4,8
Koivukuja,,3,8
Koivusalontie,,3,10
Kokkomäentie,,2,8
Kokonkatu,,1,39
Korpikatu,,2,10
Koulukatu,,1,7
Koulumiehenkatu,,1,8
Koulutie,,2,6
Kuilukatu,,1,19
Kuminvaarantie,,11,59
Kummunkatu,,1,36
Kumpulahdentie,,2,4
Kuoharinkarintie,,7,17
Kuokkalantie,,2,11
Kuopiontie,,11,135
Kupariperä,,2,16
Kuusjoentie,,1,3
Kuusjärventie,,1,34
Kuvernöörinkatu,,1,27
Kylänkatu,,3,25
Kyntövaarankuja,,7,12
Kyntövaarantie,,2,16
Kyykerinkadun Jatko,,2,20
Kyykerinkatu,,2,34
Laaksontie,,1,5
Laavuksentie,,2,28
Laikanlahdentie,,2,69
Lammenkatu,,1,42
Lavakatu,,3,19
Lavalahdentie,,1,12
Lemetinniementie,,1,15
Leppilammentie,,1,27
Likokorventie,,8,10
Louhelankatu,,3,32
Louhivaarantie,,2,11
Luhtakatu,,1,22
Luotoniementie,,1,10
Luulammentie,,21,23
Lösmäntie,,9,25
Maamiehenkatu,,1,10
Maijalankatu,,3,5
Makumäentie,,26,57
Marjakatu,,1,9
Mattilantie,,2,4
Metsärinne,,2,12
Mikonkatu,,2,14
Mittamiehenkatu,,1,8
Murto,,3,
Murtoniementie,,3,30
Museokatu,,1,22
Museorinne,,4,
Mustalahdentie,,5,7
Mustanjoentie,,1,24
Mustanlammentie,,2,10
Mustikkakorventie,,1,28
Myhkyläntie,,27,30
Myllylahdentie,,6,
Mäkikatu,,3,7
Männikkökatu,,1,6
Mäntytie,,1,14
Mökkösentie,,2,8
Niittyrinne,,1,10
Nikkeliperä,,1,6
Nousukuja,,2,12
Oksalantie,,7,11
Olofströminpolku,,2,4
Oskamontie,,1,13
Outokummuntie,,8,17
Outolamminkatu,,1,28
Paavonpolku,,1,5
Palosuonkatu,,1,15
Partalanmäentie,,1,18
Pehtoorinkatu,,2,
Pekkalankatu,,5,30
Pelliläntie,,2,2
Peltokatu,,2,6
Peltorinne,,1,13
Pirisenkuja,,4,6
Pitkänlahdentie,,4,
Pohjoisahonkatu,,3,29
Pohjoiskaari,,2,6
Pohjoiskyläntie,,1,14
Poikkikatu,,6,14
Polvijärventie,,4,79
Poste Restante,,,
Poutunkatu,,1,
Puistokatu,,1,30
Puromäentie,,12,23
Puutarhakuja,,3,
Pyykkikuja,,3,11
Päivärinne,,1,8
Raiskiontie,,2,61
Raivionmäentie,,1,9
Ratakatu,,1,13
Ravilahdentie,,23,39
Riihikankaantie,,1,35
Riihikuja,,1,6
Riihiniementie,,4,20
Rikkarannantie,,1,90
Rikkiperä,,3,18
Rummukkalankaari,,1,26
Rummukkalanmäentie,,1,
Rummukkalanpolku,,1,
Ruutuntie,,1,16
Ryytikuja,,6,
Räsälänkatu,,2,8
Sairaalankatu,,2,8
Salkoniementie,,5,13
Sammakkolammentie,,1,9
Saulinkuja,,2,6
Saunajärventie,,19,19
Sepänkatu,,1,19
Sinkkiperä,,1,20
Suokatu,,1,10
Suutarinkatu,,2,19
Suvisrannantie,,6,54
Syrjäkatu,,1,12
Syrjäläntie,,3,5
Sysmäjärventie,,1,13
Sysmäntie,,2,9
Sähkömiehenkatu,,1,8
Sänkikuja,,3,
Sänkinotkonkatu,,2,16
Särkiniementie,,4,13
Särkkälänkuja,,3,
Särkkäniementie,,3,12
Särkäntie,,1,10
Sätöksentie,,1,94
Sävänteentie,,1,8
Taipaleentie,,6,
Talaslahdentie,,4,5
Talkkitie,,2,16
Tammentie,,5,7
Tanssikatu,,1,
Tehtaankatu,,2,35
Teollisuuskatu,,1,11
Tutkijankatu,,1,
Tuulensuu,,,
Työmiehenkatu,,3,14
Töljynsalmentie,,3,34
Töriseväntie,,1,59
Vakka-Ahonkuja,,1,6
Vakka-Ahontie,,8,10
Valimontie,,1,6
Vanha Kalattomantie,,20,25
Vekarusniementie,,15,35
Viitakatu,,3,5
Vilppolankatu,,1,11
Viuruniementie,,3,158
Viuruniemi,,,
Viuruntie,,1,35
Vuonoksentie,,2,44
Vuonos Toripiha,,,
Vuonosahontie,,1,8
Yrittäjänkatu,,1,10
Yrjönkatu,,1,7
