street_fi,street_sv,lono,hino
Ahlmanintie,,6,35
Ainonkatu,,2,12
Alaverstaanraitti,,1,13
Aleksanterinkatu,,5,37
Aleksis Kiven Katu,,7,11
Erkkilänkatu,,6,16
Erätie,,1,15
Frenckellin Aukio,,2,
Haarakatu,,1,12
Hallituskatu,,6,
Hammareninkatu,,2,8
Hatanpään Valtatie,,1,36
Hatanpäänkatu,,2,
Hautausmaankatu,,2,6
Helenankatu,,1,6
Helenankuja,,3,
Huhtimäenkatu,,1,5
Häkiläpolku,,1,6
Hämeenkatu,,1,15
Ihanakatu,,1,13
Iidesaukio,,1,
Iidesranta,,1,63
Ilmarinkatu,,8,10
Itsenäisyydenkatu,,1,9
Jokikatu,,5,11
Juhannuskylänkatu,,1,4
Juhlatalonkatu,,1,60
Järvensivuntie,,1,93
Kaakonkuja,,1,3
Kaakontie,,1,4
Kaarikatu,,1,19
Kaartotie,,1,30
Kaivokatu,,35,41
Kalevantie,,1,8
Kansikatu,,1,3
Kanslerinrinne,,1,6
Keernakatu,,1,1
Kehruukoulunkatu,,,
Kelloportinkatu,,1,5
Kertunpolku,,1,3
Keskustori,,1,9
Kihlmaninraitti,,1,8
Kirkkokatu,,5,
Kiurunpolku,,1,3
Koskikatu,,5,7
Kuikankatu,,1,53
Kullervonkatu,,1,12
Kurjenkuja,,1,5
Kurjentaival,,3,41
Kurpantie,,2,28
Kyllikinkatu,,9,11
Kyttälänkatu,,1,14
Käenkuja,,1,
Lampitie,,1,53
Lapintie,,1,32
Laukontori,,2,
Lempääläntie,,1,10
Leppäkatu,,3,5
Lokintaival,,2,13
Lylykuja,,1,10
Lylytie,,7,10
Massunkuja,,1,3
Murtokatu,,1,3
Mätäsperä,,2,8
Narvanraitti,,1,23
Naulakatu,,1,5
Nekalantie,,2,42
Ojakatu,,1,4
Otavalankatu,,1,12
Pajakatu,,1,13
Pakkahuoneenaukio,,1,3
Paksunmullantie,,1,14
Palokunnankatu,,2,
Patosillanraitti,,1,3
Peippospolku,,2,4
Pellavanlikanpolku,,1,3
Pellavantori,,1,
Pellavatehtaankatu,,2,25
Peltokatu,,14,35
Pinninkatu,,13,78
Polvikatu,,1,7
Poste Restante,,,
Postikatu,,1,18
Puhontaival,,1,9
Pulmuspolku,,1,8
Puropolku,,1,15
Pursikatu,,1,6
Puuhiomonkuja,,2,4
Puutarhakatu,,1,
Pääskynpolku,,1,3
Pöllöntaival,,1,4
Rantaraitti,,2,12
Ratapihankatu,,3,55
Ratinan Rantatie,,1,
Ratinanaukio,,1,
Ratinankatu,,1,12
Ratinankuja,,1,4
Ratinanlinna,,,
Ratinanranta,,2,12
Rautatienkatu,,2,29
Rohdinkuja,,2,
Rongankatu,,1,16
Sairaalankatu,,3,7
Satakunnankatu,,3,17
Siltakatu,,1,17
Sirkunpolku,,1,
Sirppitie,,1,19
Siukolankatu,,1,5
Solininraitti,,1,
Sorinkatu,,1,16
Sorinsilta,,2,
Sorsankuja,,1,6
Sorsantaival,,1,4
Soukanlahdenkatu,,1,27
Sukkavartaankatu,,2,17
Sumeliuksenkatu,,11,19
Suvantokatu,,1,13
Tammelan Puistokatu,,14,36
Tammelankatu,,1,9
Tammelantori,,,
Tampellan Esplanadi,,1,11
Tampereen Valtatie,,4,34
Tapionkatu,,10,12
Tavintie,,4,14
Teerentie,,1,16
Tehdaskatu,,1,10
Tiaisentie,,1,28
Tiirantaival,,1,5
Tikantie,,1,26
Tullikamarin Aukio,,1,3
Tullikatu,,1,14
Tullintori,,,
Tuomiokirkonkatu,,1,40
Turjankatu,,1,11
Turpiininkatu,,1,3
Törngrenin Aukio,,1,
Ukkopekankatu,,,
Valimokatu,,10,
Valssipadonraitti,,1,3
Valumallinpolku,,2,12
Varastokatu,,1,6
Varpuspolku,,1,4
Vellamonkatu,,1,10
Verkatehtaankatu,,2,14
Verstaankatu,,1,7
Veturiaukio,,1,4
Viinikankatu,,1,27
Viinikankuja,,2,6
Viinikanpuisto,,1,43
Voimakatu,,1,20
Vuolteenkatu,,1,22
Vuolteentori,,2,
Vuorikatu,,1,6
Väinölänkatu,,1,8
Välisola,,1,9
Värjärinkuja,,1,4
Yliopistonkatu,,38,60
Yrjönkatu,,1,12
Åkerlundinkatu,,1,12
