street_fi,street_sv,lono,hino
Aholantie,,11,84
Alatalontie,,108,
Antintie,,21,45
Etelälahdentie,,319,407
Havukyläntie,,,
Havusalmentie,,43,600
Hietasalmentie,,40,54
Huvilantie,,59,
Kalliolinna,,,
Kirkkokiventie,,54,
Kirkkokivi,,600,
Koivulehto,,382,
Konnevedentie,,449,1111
Kovalankyläntie,,118,583
Kuuselantie,,1,
Lampisentie,,20,114
Lamposaari,,1,
Laurinkyläntie,,10,94
Lehdentie,,139,
Lehdontie,,119,192
Lemola,,,
Läheahontie,,52,222
Mansikkamäentie,,14,162
Matokalliontie,,19,29
Muikkuluodontie,,30,36
Mäntyläntie,,34,349
Nahkaruukintie,,15,69
Naskalniementie,,65,77
Nevalantie,,88,94
Ohemäki,,,
Ohensaari,,3,23
Pekonen,,,
Pieneläntie,,120,
Piilintie,,49,123
Pikkulantie,,104,
Pitkäahontie,,14,32
Purontaustie,,70,
Purtomäentie,,311,311
Rajala,,,
Ranguntie,,20,175
Ravola,,,
Rinteelänpolku,,8,55
Ristimäki,,,
Ristiniementie,,32,80
Ronijoentie,,32,
Rutasentie,,32,
Saarikankaantie,,463,539
Sepänrannantie,,201,467
Sirkkamäentie,,1512,2154
Soukkiontie,,28,
Suutarinkuja,,4,30
Särkäntie,,29,320
Tahvolantie,,14,89
Tervaalantie,,30,224
Vehmaantie,,18,
