street_fi,street_sv,lono,hino
Ahostie,,1,20
Albertinkuja,,3,3
Anttolantie,,3,6
Apilakuja,,1,8
Haapovaarantie,,4,99
Halla-Ahontie,,3,23
Havukkaniemi,,3,18
Heinävedentie,,1,286
Hiekkalantie,,1,5
Hilipankuja,,3,
Hilpankuja,,3,5
Hyväriläntie,,4,8
Häyrynlahdentie,,42,84
Joutsenniementie,,7,11
Juvolanlahdentie,,4,22
Kaatamontie,,91,155
Kaivantotie,,1,9
Kallarintie,,3,8
Kalliokuja,,1,5
Kalliolantie,,3,9
Kalliotie,,1,11
Kalstilantie,,,
Kantoniementie,,4,
Kantturantie,,1,5
Kaskikuja,,1,3
Katajalampi,,5,45
Keskuskuja,,25,
Keskustie,,1,27
Kielokuja,,1,4
Kinnulanniemi,,1,33
Kirjurintie,,2,4
Kirkiläntie,,3,15
Kivilahdensalo,,6,10
Koivulantie,,4,15
Koivutie,,2,3
Kolehmalantie,,2,7
Kolmikannantie,,37,
Konttilansalmentie,,1,8
Korpisaari,,,
Kotikummuntie,,3,
Koulukuja,,1,3
Koulutie,,1,3
Kuikansalmi,,,
Kuusikkolantie,,1,28
Käsämäntie,,53,122
Lahtelantie,,2,26
Lamminkankaantie,,3,21
Lammu,,2,22
Laurinniemi,,3,14
Lehdokkitie,,1,5
Lehminiementie,,2,8
Lehmonniementie,,2,33
Liperintie,,81,128
Lotmantie,,2,
Louhelanmutka,,1,10
Luhtaranta,,4,8
Lukutuvantie,,2,
Lyhdetie,,2,13
Länsirannantie,,1,11
Maisionvaarantie,,,
Maisonvaarantie,,6,6
Manttaalitie,,2,4
Markonrannantie,,1,23
Markonranta,,4,
Meijeritie,,1,1
Metsärinteentie,,5,17
Metsätie,,1,13
Murhiniementie,,1,15
Mustankiventie,,1,18
Mäntyranta,,7,15
Mäntytie,,1,25
Niinikkosaarentie,,1,136
Nivankankaantie,,2,25
Oinaanlahti,,4,10
Ojalahti,,6,13
Onkisalmentie,,1,29
Onkisalmi,,,
Opintie,,1,4
Orvokkitie,,1,8
Pahanpohjantie,,3,14
Pappilantie,,1,9
Parrenmäentie,,8,31
Peltolantie,,1,21
Penttiläntie,,2,6
Pitkäsaarentie,,5,5
Poste Restante,,,
Postineidinkuja,,3,
Puromäentie,,89,98
Päivilä-Leskelä,,2,28
Päivänkämmen,,2,
Riihilahdentie,,2,51
Riihitie,,1,28
Riionniemi,,7,12
Ristiniementie,,6,40
Riusatie,,1,6
Rokkaniemi,,2,15
Rotilantie,,2,25
Ruuskanmutka,,1,21
Rönkönvaarantie,,6,6
Salonnenäntie,,5,27
Selkärannantie,,1,26
Selkäranta,,,
Sianlahti,,5,14
Siansuontie,,1,18
Siikasaari,,6,
Simananniementie,,2,42
Sirppitie,,1,8
Suurjoentie,,1,122
Syvänlahdentie,,2,7
Taunonpolku,,4,8
Tiilimiehentie,,2,24
Tiilitehtaantie,,8,24
Tohtorintie,,1,22
Tolpontie,,1,5
Tsasounakuja,,1,
Tutjuntie,,1,69
Töyhöpää,,12,19
Ukonsuo,,2,12
Umpikuja,,3,
Vanamokuja,,1,8
Varolanniemi,,,
Varolantie,,2,21
Vihovaara,,13,23
Viinikkasaarentie,,60,
Väliläntie,,5,40
Välitie,,4,17
Yhdystie,,1,
