street_fi,street_sv,lono,hino
Etelä-Hilokankaantie,,56,106
Eteläniementie,,44,225
Haapaniementie,,,
Harjutie,,71,141
Havulantie,,55,55
Hiekkaharjuntie,,7,163
Hiekkointie,,60,95
Hirsilahdentie,,109,
Huuhankankaantie,,130,
Kaivannonlahdentie,,81,
Kaivolahdentie,,2,112
Kaivoniementie,,18,315
Kaivonnonlahdentie,,,
Kalliontie,,11,65
Kankaanpääntie,,14,140
Kataaniementie,,132,171
Kataniementie,,132,
Konttikankaantie,,11,150
Käpyniementie,,34,476
Lehtomäentie,,156,164
Luusjoentie,,40,428
Luusniementie,,3,640
Marttilantie,,17,
Mikkelintie,,593,1320
Paloseläntie,,40,173
Parikantie,,59,277
Petäisenpääntie,,600,
Revonkyläntie,,33,
Saarelantie,,15,147
Sienimäentie,,71,240
Tappikankaantie,,11,
Tappilahdentie,,81,
Tuukkalantie,,4,122
Tyyneläntie,,76,98
Vehkokankaantie,,131,494
Vihaventie,,21,765
Vuojalahdentie,,11,192
