street_fi,street_sv,lono,hino
Aaponkuja,,2,23
Ahokatu,,4,6
Akselinkuja,,4,
Alatie,,,
Alhaistenojankatu,,13,21
Alhaistentie,,1,184
Alhontie,,23,
Allastie,,1,19
Alpikatu,,1,24
Arhokatu,,1,12
Arhokuja,,1,
Asematie,,6,8
Csongradinkatu,,1,6
Eeronkuja,,2,5
Friisilänkatu,,3,15
Friisilänpolku,,4,
Frälsintie,,1,20
Haikankatu,,1,5
Hakapellonkatu,,1,8
Hallantie,,4,42
Halmeenkuja,,2,8
Harmiokatu,,1,24
Havukatu,,1,7
Herastuomarinkatu,,1,6
Hernekuja,,1,
Herukkakatu,,1,6
Hevottulantie,,103,
Hintsantie,,2,67
Hitimäentie,,28,83
Hosleniuksenkuja,,2,14
Hulvelankatu,,1,37
Hurstikatu,,1,6
Hurstipolku,,3,5
Ihalantie,,1,18
Innanmaankatu,,1,39
Isotalontie,,16,
Isovuorentie,,4,
Jakokuja,,2,14
Jalostamontie,,1,
Jokkistentie,,17,37
Juhaninkuja,,1,15
Jukolankatu,,1,7
Juolukkakatu,,1,12
Järätie,,1,28
Kaislatie,,2,38
Kalkelankatu,,2,14
Kalliokuja,,1,13
Kankaantie,,24,120
Karhumäentie,,39,
Karrinkatu,,1,10
Karttulanraitti,,4,
Kaunokkikatu,,1,10
Kauppakuja,,2,
Kellarimäenkatu,,4,
Kelolantie,,14,31
Keonkatu,,3,13
Keonpellonkatu,,1,7
Kerrolankatu,,1,32
Kerttulantie,,1,62
Kiertokatu,,1,42
Kingiseppinkatu,,1,14
Kirjolantie,,2,7
Kirkkoherrankuja,,1,7
Kirkkotie,,2,10
Kirkkoväärtinkuja,,1,23
Kirsikatu,,2,9
Kirsikkakatu,,1,8
Kisakatu,,4,10
Kivikankareenkatu,,5,
Kivikkokuja,,1,6
Klemeläntie,,1,7
Kokinvuorenkatu,,1,15
Konekuja,,3,5
Konttikatu,,1,4
Korsikuja,,1,4
Kotiniitynkatu,,1,20
Kotirannankatu,,2,20
Kreetankuja,,1,13
Kriikunakatu,,1,4
Krookilankuja,,4,40
Kruunuvoudinkatu,,1,7
Kummalantie,,28,
Kunnaankatu,,2,19
Kurhokuja,,4,
Kustavintie,,1,
Kuuankuja,,3,7
Kuuanlaaksontie,,1,
Kuuantie,,1,20
Kuuselankatu,,1,18
Kuusiokatu,,1,11
Kyläpajankatu,,1,3
Käpsänkatu,,2,6
Laaksokuja,,2,10
Laarikuja,,2,18
Laavukuja,,1,14
Lampolankatu,,1,6
Lanssikuja,,2,6
Laurinkuja,,1,15
Lautamiehenkatu,,1,10
Leijunkatu,,2,4
Lemmikkikatu,,1,10
Linnuksentie,,89,
Linnunpääntie,,3,65
Luhtakatu,,1,6
Luhtaniityntie,,2,53
Lukkarinkuja,,4,
Lumparlankatu,,1,19
Luumukuja,,2,6
Maamiehenkatu,,3,7
Mahittulantie,,5,286
Mailatie,,1,6
Maitotie,,,
Majakuja,,1,6
Marjakatu,,1,14
Marjapolku,,1,7
Martinkatu,,3,11
Meriheinänkatu,,2,18
Merituulenkatu,,3,11
Meritähdenkuja,,3,8
Metsäsyrjänkuja,,2,4
Metsätie,,5,
Montiskalankatu,,1,19
Murroskuja,,2,13
Murtomaankuja,,7,11
Myllymäentie,,3,17
Mäenkuja,,2,6
Mäihämäentie,,25,49
Männistönkatu,,1,7
Männistöntie,,,
Mäntykankareenkatu,,1,20
Naattikuja,,3,
Nallinkatu,,1,8
Natakuja,,1,4
Nesteentie,,36,38
Neulakuja,,3,
Newalankatu,,1,6
Nummitie,,1,17
Nuortentie,,3,
Ojakatu,,1,7
Okakatu,,3,6
Opinpolku,,1,
Oraspolku,,1,11
Orsikatu,,2,7
Pahtankatu,,4,10
Palovuorentie,,1,
Parrutie,,1,14
Pellavakuja,,4,12
Perkontie,,31,
Pertunkuja,,1,9
Peräpellonkatu,,1,12
Petterinpellontie,,1,14
Piennarkuja,,3,
Piilipuunkatu,,2,
Pipotie,,1,6
Piriläntie,,2,28
Pojanpolku,,1,3
Porekatu,,1,6
Porepolku,,9,
Poste Restante,,,
Poukamakatu,,1,9
Puhdistamonnousu,,27,
Puimalankatu,,1,6
Pujokuja,,3,
Puolakuja,,1,7
Purokatu,,1,10
Puromyllyntie,,1,19
Pussikuja,,2,6
Pussinperä,,1,4
Pussitie,,4,11
Pyölinkuja,,1,8
Pätkäkuja,,1,
Pökkälänkatu,,2,16
Raatikatu,,4,
Raatimiehenkatu,,1,8
Raisionkaari,,50,60
Raisiontie,,458,
Raisiontori,,1,7
Rantaniitynkatu,,1,24
Rantatie,,1,18
Ratamokatu,,1,7
Rataskuja,,1,17
Raumantie,,245,325
Ristikuja,,2,9
Rovastinkuja,,1,7
Ruiskatu,,2,15
Rypsikuja,,3,6
Saalaskuja,,2,7
Saarekekatu,,1,3
Sahakatu,,1,4
Sairaalakatu,,1,5
Sairaalapolku,,10,
Santa-Ahteentie,,12,
Santaojantie,,3,81
Savelantie,,13,
Seksmanninkatu,,1,13
Serkunkuja,,1,5
Sigtunankatu,,1,14
Siipikuja,,1,7
Siltavoudinkatu,,1,
Simakekuja,,1,8
Simeoninkatu,,2,
Sinikaislankatu,,1,22
Sitomokuja,,1,6
Sivukatu,,1,10
Soliniuksenkuja,,1,24
Sorolaisenkatu,,1,10
Suulikuja,,3,5
Suvantokatu,,2,4
Sylttyläntie,,2,21
Sänkipellonkatu,,1,8
Särkilahdenkatu,,1,14
Tahviontie,,2,161
Takapellonkatu,,1,18
Takatie,,,
Tanhukatu,,1,10
Tannerkatu,,2,4
Tarulinnantie,,22,
Tasalanaukio,,1,12
Tasalankatu,,1,16
Telekatu,,1,
Tenavakatu,,1,47
Tennaritie,,1,7
Tervakkokatu,,1,10
Teräskatu,,3,12
Timonkuja,,1,15
Toravuorenkatu,,2,
Torikuja,,1,4
Tornikatu,,1,15
Tossutie,,1,3
Tuomonkuja,,1,18
Tuotekatu,,1,17
Tuulenkatu,,1,
Tuulilantie,,1,
Tytöntie,,1,11
Upalingontie,,84,
Uusialhontie,,7,37
Vaapukkakuja,,1,6
Valmulankuja,,2,10
Valopolku,,1,
Vanha Nuorikkalantie,,19,71
Vanha Raumantie,,138,280
Varastokatu,,3,8
Variksenmarjatie,,1,17
Varppeenkatu,,20,33
Vatselantie,,2,150
Vehnätie,,1,15
Velikuja,,1,4
Venheenkatu,,1,14
Venlankuja,,1,15
Vesakuja,,6,11
Vesilaitoksentie,,1,10
Vesselikuja,,4,7
Vihtiläntie,,1,22
Vilukkokuja,,1,3
Virnakuja,,1,12
Viskaalinkatu,,2,
Voudinkatu,,5,43
Vähä-Piriläntie,,1,25
Välitalontie,,24,26
Ylärinteenkatu,,2,4
Yrjöläntie,,1,22
Ystävyydenkatu,,2,20
