street_fi,street_sv,lono,hino
Hakintie,,40,
Hakkolantie,,18,237
Hannulantie,,2,118
Kalliomäentie,,8,38
Kaperintie,,18,70
Kettukyläntie,,220,299
Kiikkusaarentie,,67,183
Kumpelintie,,2,60
Kärmesharjun Metsätie,,20,
Lintulantie,,88,301
Luomakoskentie,,26,59
Luopajärventie,,326,700
Metsäperäntie,,39,501
Mustamaantie,,25,847
Myllykyröntie,,16,110
Ojajärven Paikallistie,,5,485
Pelekkoomäentie,,408,
Pelkkoomettäntie,,64,164
Penttikyläntie,,3,245
Perkiöntie,,2,54
Perälänmäentie,,16,258
Pohjolantie,,,
Poronkäälytie,,1,8
Pärintie,,4,143
Rajapolku,,19,44
Rannanmäentie,,16,190
Saarelantie,,34,63
Sahatie,,6,238
Sainiontie,,130,
Sallintie,,6,
Seinäjoentie,,632,1270
Sikaniementie,,6,
Teeritie,,170,
Tervojantie,,11,106
Tukevanmäentie,,10,27
Tukevantie,,3,91
Tukkitie,,2,8
Tullinperäntie,,50,188
Viirikaarre,,5,15
Virnalantie,,7,117
Vuoriontie,,25,210
