street_fi,street_sv,lono,hino
Bovattenvägen,,270,
Degernäsintie,Degernäsvägen,1,420
Forsbackankuja,Forsbackagränd,10,14
Gräggintie,Gräggvägen,9,104
Hummeljutantie,Hummeljutsvägen,6,186
Karbyntie,Karbyvägen,1,191
Kassnäsintie,Kassnäsvägen,17,198
Kestikievarintie,Gästgivarsvägen,10,80
Näsebackantie,Näsebackavägen,41,173
Skutnabbantie,Skutnabbavägen,579,
Sundbyntie,Sundbyvägen,118,400
Sundstenintie,Sundstensvägen,33,
Svedjatie,Svedjavägen,4,45
Vannäsintie,Vannäsvägen,9,127
Vikintie,Viksvägen,4,47
Viktorinkuja,Viktorsgränd,41,
Ånholmantie,Ånholmsvägen,20,25
